model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
niche,motility_ascending,1,20,0.0925,3,0.9409940783135401,4.266666666666667,1.0,0.9325406579532708,0.9325406579532708,0.9,0.7948717948717948,0.02631578947368421,0.499054820415879,89
niche,tiering_ascending,1,20,0.0775,3,0.9512295361426564,4.0,3.0,1.0355423135901616,1.0355423135901616,0.6,1.0,0.16363636363636364,0.49999999999999994,90
niche,calcification_ascending,1,20,0.0975,3,0.9215920683160141,3.5,1.0,0.8231233774691029,1.018531363592066,1.0,0.8235294117647058,0.14285714285714285,0.49999999999999994,91
niche,random,1,20,0.085,3,0.9387048025178607,4.0,1.0,1.5978951735369942,0.9561502363379402,0.75,0.8518518518518519,-0.32038834951456313,0.5,92
niche,generality_descending,1,20,0.0475,3,0.923108059514832,4.0,1.0,0.23537557657892522,2.867029320050538,0.0,1.0,1.0,0.49999999999999994,93
niche,vulnerability_descending,1,20,0.09,3,0.9474074135475911,3.625,3.0,0.8756321396137913,0.8756321396137915,0.85,0.8918918918918919,0.15254237288135594,0.5,94
niche,size_descending,1,20,0.0975,3,0.9357927995226828,4.0,1.0,0.654513961313674,1.0320313742306721,1.0,1.0,0.29545454545454547,0.49999999999999994,95
niche,motility_descending,1,20,0.085,4,0.9488721281838349,4.0,1.0,1.1144650809611951,0.9369098336677005,0.75,0.8518518518518519,-0.029411764705882353,0.49905482041587906,96
niche,tiering_descending,1,20,0.1,3,0.9483180273170975,4.333333333333333,1.0,0.8271701918685112,1.063756996389881,1.05,1.0,0.21153846153846154,0.49999999999999994,97
niche,calcification_descending,1,20,0.085,3,0.9377872135600076,4.5,1.0,1.0470623021474899,0.975011031976028,0.75,1.0,0.0410958904109589,0.5,98
niche,generality_ascending,1,20,0.105,3,0.944685578264896,4.166666666666666,3.0,0.7552971624178859,0.8995364203698407,1.15,0.875,0.23809523809523808,0.5,99
niche,vulnerability_ascending,1,20,0.105,3,0.9557658186172423,4.05,1.0,0.8305539040689343,1.023649226828733,1.15,1.0,0.15517241379310345,0.5,100
niche,size_ascending,1,20,0.085,3,0.9457475513745863,3.5,1.0,1.0116783028842125,1.130688133265625,0.75,1.0,0.20512820512820512,0.5,101
niche,motility_ascending,1,20,0.0725,3,0.9592688168553988,3.6666666666666665,1.0,0.6513884423367812,1.1069590248722418,0.5,0.8461538461538461,0.5428571428571428,0.4990548204158792,102
niche,tiering_ascending,1,20,0.065,3,0.9491194585359477,3.333333333333333,1.0,0.6650036352850903,1.3462984306391084,0.35,1.0,0.6,0.5,103
niche,calcification_ascending,1,20,0.0675,4,0.9621004897963386,4.5,1.0,0.7319162475319141,1.3003278994231946,0.4,0.7142857142857143,0.5,0.5000000000000001,104
niche,random,1,21,0.07709750566893424,3,0.9548246496543059,4.333333333333333,1.0,0.7431346681107651,1.195688621789476,0.6666666666666666,0.9285714285714286,0.34285714285714286,0.5,105
niche,generality_descending,1,20,0.0475,3,0.923108059514832,4.0,1.0,0.23537557657892522,2.867029320050538,0.0,1.0,1.0,0.49999999999999994,106
niche,vulnerability_descending,1,20,0.09,3,0.9474074135475911,3.625,3.0,0.8756321396137913,0.8756321396137915,0.85,0.8918918918918919,0.15254237288135594,0.5,107
niche,size_descending,1,20,0.09,3,0.9580759343353178,4.333333333333333,1.0,0.6647144906845764,0.9806443890645419,0.85,1.0,0.29411764705882354,0.5,108
niche,motility_descending,1,21,0.07936507936507936,4,0.9512268229116393,4.0,1.0,1.1117553687749835,1.0449880382090506,0.7142857142857143,0.8181818181818182,0.013333333333333334,0.499054820415879,109
niche,tiering_descending,1,20,0.095,3,0.9454513762820408,4.333333333333332,1.0,0.7423615989183588,1.092059372262799,0.95,0.9047619047619048,0.24444444444444444,0.5,110
niche,calcification_descending,1,20,0.095,3,0.9466095910080057,3.571428571428571,1.0,1.2767048269063312,0.9179806308130326,0.95,0.8285714285714286,-0.1485148514851485,0.5,111
niche,generality_ascending,1,20,0.105,3,0.944685578264896,4.166666666666666,3.0,0.7552971624178859,0.8995364203698407,1.15,0.875,0.23809523809523808,0.5,112
niche,vulnerability_ascending,1,20,0.105,3,0.9557658186172423,4.05,1.0,0.8305539040689343,1.023649226828733,1.15,1.0,0.15517241379310345,0.5,113
niche,size_ascending,1,21,0.07936507936507936,3,0.941551089405735,4.0,1.0,1.1117553687749835,1.2049896265113655,0.7142857142857143,0.9333333333333333,0.2,0.5,114
niche,motility_ascending,1,21,0.08616780045351474,3,0.976229807032786,4.0,1.0,0.9510891846294506,0.998093750974362,0.8571428571428571,0.8823529411764706,0.16455696202531644,0.49905482041587895,115
niche,tiering_ascending,1,20,0.0825,3,0.9523140652140683,4.0,1.0,1.045575889220334,0.9687994251299568,0.7,0.9130434782608695,0.08196721311475409,0.5,116
niche,calcification_ascending,1,20,0.105,3,0.9060485464469514,3.75,1.0,0.7063046178186346,1.2155259281539659,1.15,0.9069767441860465,0.3442622950819672,0.5,117
niche,random,1,22,0.07024793388429752,3,0.9410927537991293,4.0,1.0,0.7919099928716763,1.3204601823213231,0.5909090909090909,1.0,0.41333333333333333,0.49999999999999994,118
niche,generality_descending,1,20,0.0475,3,0.923108059514832,4.0,1.0,0.23537557657892522,2.867029320050538,0.0,1.0,1.0,0.49999999999999994,119
niche,vulnerability_descending,1,20,0.09,3,0.9474074135475911,3.625,3.0,0.8756321396137913,0.8756321396137915,0.85,0.8918918918918919,0.15254237288135594,0.5,120
niche,size_descending,1,20,0.105,3,0.9483315867762193,4.0,1.0,0.8588120755830134,0.7862647118875205,1.15,0.9130434782608695,0.056179775280898875,0.5,121
niche,motility_descending,1,20,0.075,3,0.9571342820215418,4.5,1.0,0.6666666666666666,1.2330725186530231,0.55,1.0,0.40350877192982454,0.4990548204158792,122
niche,tiering_descending,1,20,0.1,3,0.945842799228749,4.333333333333333,1.0,0.7071067811865476,1.063756996389881,1.05,1.0,0.2857142857142857,0.5,123
niche,calcification_descending,1,20,0.105,3,0.9242391113480115,4.0,1.0,1.0913628729236802,1.0352424529493516,1.15,0.8333333333333334,0.023622047244094488,0.5,124
niche,generality_ascending,1,20,0.105,3,0.944685578264896,4.166666666666666,3.0,0.7552971624178859,0.8995364203698407,1.15,0.875,0.23809523809523808,0.5,125
niche,vulnerability_ascending,1,20,0.105,3,0.9557658186172423,4.05,1.0,0.8305539040689343,1.023649226828733,1.15,1.0,0.15517241379310345,0.5,126
niche,size_ascending,1,21,0.06349206349206349,3,0.9537617418020208,4.0,1.0,0.6422616289332564,1.449137674618944,0.38095238095238093,1.0,0.6470588235294118,0.4999999999999999,127
niche,motility_ascending,1,20,0.1225,2,0.9017011887188527,3.8,1.0,1.1879621554278097,0.8731561320287489,1.5,0.7446808510638298,-0.16091954022988506,0.49905482041587906,128
niche,tiering_ascending,1,20,0.075,3,0.9604099556571989,4.0,1.0,1.1945294407402947,1.002919714242558,0.55,1.0,0.01818181818181818,0.5,129
niche,calcification_ascending,1,20,0.1,3,0.9254915590257342,3.5,1.0,0.7608859102526822,0.9733285267845752,1.05,0.7073170731707317,0.18518518518518517,0.5,130
niche,random,1,20,0.07,3,0.942791939338872,3.5,1.0,0.7105163702212001,1.454649200479423,0.45,1.0,0.5254237288135594,0.5,131
niche,generality_descending,1,20,0.0475,3,0.923108059514832,4.0,1.0,0.23537557657892522,2.867029320050538,0.0,1.0,1.0,0.49999999999999994,132
