model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
random,tiering_descending,1,28,0.07397959183673469,2,0.8030365026550015,2.3125,1.0,0.4140059052640643,3.144947455760357,1.1071428571428572,-1.0,0.9918533604887984,0.5,110
random,calcification_descending,1,20,0.1675,3,0.7846190633668453,2.8428571428571425,1.0,0.42519738379446603,1.9448855079715728,2.4,-0.8333333333333334,0.9174041297935103,0.5000000000000001,111
random,generality_ascending,1,20,0.1225,1,0.7950591944384476,2.083333333333333,1.0,0.20833379001389402,2.583064054252529,1.5,-1.0,1.0,0.5,112
random,vulnerability_ascending,1,20,0.2825,2,0.7808201287500534,4.592997368953652,1.0,0.46394146526077384,1.313574601880281,4.7,-0.9649122807017544,0.8293515358361775,0.5000000000000001,113
random,size_ascending,1,20,0.2525,4,0.7287810892618494,3.4056122448979593,1.0,0.32426786755878434,1.553208608996717,4.1,-1.0,1.0,0.5000000000000001,114
random,motility_ascending,1,20,0.1075,1,0.8039431097892138,2.375,1.0,0.4595753182177137,2.521829772618793,1.2,-1.0,0.9261992619926199,0.5000000000000001,115
random,tiering_ascending,1,20,0.295,2,0.6873312021807436,3.971938775510203,1.0,0.22606302673062717,1.4495972003012783,4.95,-1.0,1.0,0.5000000000000001,116
random,calcification_ascending,1,20,0.095,1,0.8036282915510297,2.083333333333333,1.0,0.5094242323931512,2.6777119748083575,0.95,-1.0,1.0,0.5,117
random,random,1,20,0.21,2,0.7570764946966413,3.319444444444445,1.0,0.3051063216748512,1.79109465135858,3.25,-1.0,0.9528795811518325,0.5000000000000001,118
random,generality_descending,1,20,0.1275,2,0.740515312765141,2.75,1.0,0.2977077076534307,2.445628832527746,1.6,-1.0,0.9927536231884058,0.5000000000000001,119
random,vulnerability_descending,1,28,0.07397959183673469,2,0.8030365026550015,2.3125,1.0,0.4140059052640643,3.144947455760357,1.1071428571428572,-1.0,0.9918533604887984,0.49999999999999994,120
random,size_descending,1,20,0.1025,2,0.8288786331287634,3.4,1.0,0.5589907397901778,2.504762363380991,1.1,-1.0,0.8938053097345132,0.5000000000000001,121
random,motility_descending,1,20,0.15,2,0.7316933393019412,2.75,1.0,0.34199278402838473,2.181796030367792,2.05,-1.0,0.9159159159159159,0.5000000000000001,122
random,tiering_descending,1,39,0.0650887573964497,2,0.8169358226304214,2.3958333333333335,1.0,0.5915732577939183,3.1135068483756116,1.564102564102564,-0.9405940594059405,0.9731182795698925,0.5,123
random,calcification_descending,1,20,0.0975,2,0.8385856541273048,2.5,1.0,0.5636116131269588,2.5693603313945066,1.0,-1.0,0.8926829268292683,0.5000000000000001,124
random,generality_ascending,1,20,0.1225,1,0.7950591944384476,2.083333333333333,1.0,0.20833379001389402,2.583064054252529,1.5,-1.0,1.0,0.5,125
random,vulnerability_ascending,1,20,0.2825,2,0.7808201287500534,4.592997368953652,1.0,0.46394146526077384,1.313574601880281,4.7,-0.9649122807017544,0.8293515358361775,0.5000000000000001,126
