model,extinction_mechanism,n_rep,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,NDTI,NDCI,resilience,rep
lmatrix,size_ascending,1,28,0.12755102040816327,2,0.8172150642203679,3.9411764705882337,3.0,1.4081245736137178,1.4647259887850088,2.607142857142857,-0.47474747474747475,0.0340632603406326,0.5,75
lmatrix,motility_ascending,1,20,0.1775,2,0.8723699075338424,4.063398692810457,3.0,1.2106468318073285,1.1649388182320792,2.6,-0.44329896907216493,-0.03430079155672823,0.5,76
lmatrix,tiering_ascending,1,20,0.245,2,0.8347216233796549,3.7272727272727266,3.0,0.7887389992147363,1.1037898361803833,3.95,-0.47368421052631576,0.24727272727272728,0.49999999999999994,77
lmatrix,calcification_ascending,1,21,0.2222222222222222,2,0.8481068648762141,3.7777777777777786,3.0,0.9827595466494395,1.0012746977768703,3.7142857142857144,-0.3333333333333333,0.013605442176870748,0.5,78
lmatrix,random,1,22,0.2066115702479339,2,0.8381087095353225,3.8750000000000004,3.0,1.013245610238044,1.1253274655680916,3.590909090909091,-0.4268292682926829,0.08414239482200647,0.49999999999999994,79
lmatrix,generality_descending,1,20,0.1125,2,0.8626636137441056,3.0,3.0,0.7191793749540683,1.771186611934213,1.3,1.0,0.5431034482758621,0.5,80
lmatrix,vulnerability_descending,1,29,0.13198573127229488,2,0.8169520681965248,3.944444444444443,3.0,1.3896211271396328,1.4174115095602144,2.8620689655172415,-0.509090909090909,0.016736401673640166,0.5,81
lmatrix,size_descending,1,20,0.1225,2,0.8517988920797619,3.0,3.0,0.6941302376824697,1.764171108392418,1.5,1.0,0.5434782608695652,0.5,82
lmatrix,motility_descending,1,20,0.1825,2,0.8706939932479733,4.041666666666666,3.0,1.071373191355564,1.2453110046396283,2.7,-0.4,0.1291139240506329,0.5,83
lmatrix,tiering_descending,1,20,0.125,2,0.8605989908848996,3.8000000000000003,1.0,0.9754890811118395,1.8467610337532774,1.55,0.10714285714285714,0.5140845070422535,0.5,84
lmatrix,calcification_descending,1,20,0.22,2,0.8416085360621699,3.9400000000000013,3.0,0.9396768622673667,1.1119384576208884,3.45,-0.4206896551724138,0.13457556935817805,0.5,85
lmatrix,generality_ascending,1,25,0.1648,2,0.8220293691924595,4.000000000000002,3.0,1.077115808455833,1.3410422979787435,3.16,-0.5700934579439252,0.17195767195767195,0.5000000000000001,86
lmatrix,vulnerability_ascending,1,20,0.175,2,0.8472421461274442,3.454545454545454,3.0,1.0217821040216053,1.1143049930855857,2.55,0.4492753623188406,0.05707196029776675,0.5,87
lmatrix,size_ascending,1,29,0.13198573127229488,2,0.8169520681965248,3.944444444444443,3.0,1.3896211271396328,1.4174115095602144,2.8620689655172415,-0.509090909090909,0.016736401673640166,0.5,88
lmatrix,motility_ascending,1,20,0.135,2,0.8534975173581923,3.984375,1.0,1.525183869229466,1.4273745205108153,1.75,-0.35714285714285715,-0.06289308176100629,0.5,89
lmatrix,tiering_ascending,1,20,0.25,2,0.8070575545972588,3.7230769230769227,3.0,0.7732365335666088,1.0780098622730196,4.05,-0.41237113402061853,0.24632352941176472,0.5,90
lmatrix,calcification_ascending,1,20,0.1825,2,0.8310261263530652,3.8181818181818183,3.0,0.9249311993220224,1.3488657532747022,2.7,-0.3191489361702128,0.29901960784313725,0.5,91
lmatrix,random,1,20,0.2575,2,0.7994111512292532,3.8041666666666667,3.0,0.8551930804594827,0.9906518926147868,4.2,-0.5274725274725275,0.10843373493975904,0.5,92
lmatrix,generality_descending,1,20,0.1125,2,0.8626636137441056,3.0,3.0,0.7191793749540683,1.771186611934213,1.3,1.0,0.5431034482758621,0.5,93
lmatrix,vulnerability_descending,1,29,0.13198573127229488,2,0.8169520681965248,3.944444444444443,3.0,1.3896211271396328,1.4174115095602144,2.8620689655172415,-0.509090909090909,0.016736401673640166,0.5,94
lmatrix,size_descending,1,20,0.1225,2,0.8471797113628177,3.0,3.0,0.7429421228290216,1.6723162829285507,1.5,1.0,0.48854961832061067,0.5,95
lmatrix,motility_descending,1,20,0.22,2,0.8288659733683779,3.943589743589744,3.0,0.9848791554542082,1.0746394440714713,3.45,-0.5230769230769231,0.06910569105691057,0.5,96
lmatrix,tiering_descending,1,20,0.155,2,0.8416862354323869,3.7,3.0,0.7824965068135579,1.6277752382621375,2.15,0.1780821917808219,0.5054347826086957,0.5,97
lmatrix,calcification_descending,1,20,0.1625,2,0.845891492113957,3.8000000000000007,3.0,0.9672301181859487,1.4462227565630226,2.3,-0.21518987341772153,0.327683615819209,0.5,98
lmatrix,generality_ascending,1,25,0.1648,2,0.8220293691924595,4.000000000000002,3.0,1.077115808455833,1.3410422979787435,3.16,-0.5700934579439252,0.17195767195767195,0.5000000000000001,99
lmatrix,vulnerability_ascending,1,20,0.175,2,0.8472421461274442,3.454545454545454,3.0,1.0217821040216053,1.1143049930855857,2.55,0.4492753623188406,0.05707196029776675,0.5,100
lmatrix,size_ascending,1,28,0.12755102040816327,2,0.8172150642203679,3.9411764705882337,3.0,1.4081245736137178,1.4647259887850088,2.607142857142857,-0.47474747474747475,0.0340632603406326,0.5,101
lmatrix,motility_ascending,1,20,0.185,2,0.8580360633149499,3.8571428571428568,3.0,1.14027151944481,1.2058193192479705,2.75,-0.3673469387755102,0.04716981132075472,0.5,102
lmatrix,tiering_ascending,1,20,0.1925,2,0.8261462761659992,3.972222222222223,3.0,1.0866531570626619,1.1685273395645772,2.9,-0.55,0.05726872246696035,0.5,103
lmatrix,calcification_ascending,1,20,0.16,2,0.8595720858976005,3.9833333333333356,3.0,1.4395723049060896,1.2149696769012277,2.25,-0.4782608695652174,-0.15104166666666666,0.5,104
lmatrix,random,1,20,0.19,2,0.8224675373048266,3.8571428571428568,3.0,1.092059372262799,1.244905056187469,2.85,-0.4,0.11264367816091954,0.5,105
lmatrix,generality_descending,1,20,0.1125,2,0.8626636137441056,3.0,3.0,0.7191793749540683,1.771186611934213,1.3,1.0,0.5431034482758621,0.5,106
lmatrix,vulnerability_descending,1,29,0.13198573127229488,2,0.8169520681965248,3.944444444444443,3.0,1.3896211271396328,1.4174115095602144,2.8620689655172415,-0.509090909090909,0.016736401673640166,0.5,107
lmatrix,size_descending,1,20,0.1325,2,0.8326888764623517,3.0,3.0,0.7062384453930118,1.6438420117379937,1.7,1.0,0.4883720930232558,0.5,108
lmatrix,motility_descending,1,22,0.21487603305785125,2,0.85035427791616,3.945089285714286,3.0,0.9730809045944981,1.1005070682506557,3.772727272727273,-0.4619883040935672,0.09627329192546584,0.5000000000000001,109
