id,model,richness,connectance,complexity,distance,basal,top,S1,S2,S4,S5
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.1484375,0.8901796925109141,3.0,6.0,0.0,11.0,1.0,11.0,18.0
Narrowdale,bodymassratio,16,0.11328125,0.9228110912417044,3.0,2.0,4.0,41.0,8.0,19.0,29.0
NorthCol,adbm,22,0.1012396694214876,0.8434084892066344,2.0,10.0,11.0,44.0,16.0,100.0,76.0
NorthCol,niche,22,0.12396694214876033,0.9018922259793134,2.0,7.0,1.0,5.0,2.0,8.0,40.0
NorthCol,bodymassratio,22,0.13016528925619836,0.9090543114786945,2.0,6.0,3.0,90.0,24.0,94.0,94.0
Powder,adbm,23,0.11909262759924386,0.8596681776755,2.0,12.0,3.0,88.0,16.0,67.0,181.0
Powder,niche,23,0.14177693761814744,0.8878572528715301,2.0,6.0,3.0,88.0,43.0,103.0,128.0
Powder,bodymassratio,23,0.13799621928166353,0.9003528898763471,4.0,4.0,4.0,195.0,41.0,87.0,103.0
Stony,adbm,26,0.06804733727810651,0.8550677184882037,2.0,16.0,6.0,32.0,2.0,78.0,123.0
Stony,niche,26,0.09615384615384616,0.9131969312536035,2.0,8.0,6.0,32.0,5.0,40.0,75.0
Stony,bodymassratio,26,0.15236686390532544,0.8870405586335817,4.0,5.0,4.0,308.0,51.0,192.0,213.0
Sutton,adbm,24,0.08854166666666667,0.914588834849807,2.0,10.0,4.0,50.0,11.0,76.0,132.0
Sutton,niche,24,0.11979166666666667,0.9256470327014072,2.0,4.0,3.0,73.0,14.0,89.0,65.0
Sutton,bodymassratio,24,0.14583333333333334,0.8852312315047599,4.0,4.0,3.0,174.0,41.0,143.0,156.0
Venlaw,adbm,22,0.049586776859504134,0.9515612713690553,2.0,18.0,5.0,17.0,7.0,0.0,62.0
Venlaw,niche,22,0.08677685950413223,0.9435448532971433,2.0,7.0,4.0,19.0,3.0,21.0,23.0
Venlaw,bodymassratio,22,0.1012396694214876,0.9252211107859335,4.0,4.0,3.0,101.0,9.0,45.0,50.0
AkatoreB,adbm,15,0.07555555555555556,0.860532948410523,1.0,7.0,10.0,10.0,2.0,23.0,13.0
AkatoreB,niche,15,0.10666666666666667,0.910628698314798,2.0,9.0,1.0,6.0,0.0,3.0,17.0
AkatoreB,bodymassratio,15,0.16444444444444445,0.8981954815534157,3.0,5.0,1.0,48.0,7.0,43.0,54.0
Berwick,adbm,25,0.0336,0.9030988031474662,2.0,21.0,13.0,6.0,0.0,12.0,52.0
Berwick,niche,25,0.0928,0.904195952361619,2.0,8.0,0.0,13.0,6.0,28.0,36.0
Berwick,bodymassratio,25,0.1296,0.8916757538753007,3.0,5.0,4.0,192.0,40.0,128.0,110.0
Blackrock,adbm,21,0.10204081632653061,0.9013905293100768,1.0,5.0,14.0,22.0,17.0,142.0,45.0
Blackrock,niche,21,0.1292517006802721,0.8851178261009991,3.0,7.0,6.0,7.0,0.0,5.0,4.0
Blackrock,bodymassratio,21,0.14285714285714285,0.8982442803217078,3.0,4.0,2.0,131.0,26.0,85.0,102.0
Broad,adbm,25,0.104,0.8434622572452605,2.0,13.0,5.0,37.0,24.0,183.0,136.0
Broad,niche,25,0.0928,0.9081728402705388,2.0,8.0,7.0,41.0,6.0,26.0,45.0
Broad,bodymassratio,25,0.1264,0.8807684774409006,4.0,4.0,4.0,192.0,14.0,153.0,166.0
Canton,adbm,23,0.1342155009451796,0.8225524197162795,2.0,13.0,8.0,36.0,8.0,196.0,225.0
Canton,niche,23,0.09829867674858223,0.9033796017229984,2.0,9.0,6.0,38.0,11.0,23.0,40.0
Canton,bodymassratio,23,0.1342155009451796,0.8900652861842888,3.0,4.0,7.0,178.0,20.0,119.0,110.0
Catlins,adbm,20,0.0625,0.9147729519592882,2.0,14.0,3.0,16.0,1.0,13.0,52.0
Catlins,niche,20,0.045,0.937393688041025,2.0,10.0,10.0,3.0,2.0,2.0,3.0
Catlins,bodymassratio,20,0.1225,0.895640932371334,3.0,4.0,6.0,105.0,14.0,56.0,44.0
Dempsters,adbm,33,0.11294765840220386,0.8922508465019384,2.0,8.0,7.0,292.0,21.0,360.0,315.0
Dempsters,niche,33,0.10835629017447199,0.8910696035273213,2.0,7.0,5.0,123.0,79.0,85.0,211.0
Dempsters,bodymassratio,33,0.09825528007346189,0.9014750003478464,3.0,8.0,8.0,311.0,52.0,181.0,197.0
German,adbm,19,0.12465373961218837,0.8807900795708874,2.0,7.0,4.0,57.0,9.0,84.0,65.0
German,niche,19,0.0886426592797784,0.9306795051938531,2.0,7.0,1.0,13.0,2.0,10.0,19.0
German,bodymassratio,19,0.09695290858725762,0.9129511840819938,3.0,5.0,6.0,49.0,8.0,35.0,33.0
Healy,adbm,19,0.1634349030470914,0.8899332334662726,2.0,5.0,3.0,89.0,19.0,82.0,132.0
Healy,niche,19,0.13019390581717452,0.898184175562817,3.0,5.0,4.0,18.0,20.0,42.0,17.0
Healy,bodymassratio,19,0.1329639889196676,0.9230459268543306,4.0,3.0,2.0,98.0,18.0,45.0,41.0
Kyeburn,adbm,20,0.1075,0.8804583720821989,2.0,9.0,5.0,38.0,15.0,64.0,77.0
Kyeburn,niche,20,0.0775,0.9309724911390517,2.0,7.0,6.0,6.0,1.0,8.0,28.0
Kyeburn,bodymassratio,20,0.14,0.9030708503032966,5.0,2.0,3.0,126.0,15.0,64.0,70.0
Little,adbm,15,0.06666666666666667,0.8488136033206899,2.0,10.0,10.0,0.0,2.0,18.0,16.0
Little,niche,15,0.13777777777777778,0.9149151526849824,2.0,7.0,0.0,2.0,6.0,4.0,18.0
Little,bodymassratio,15,0.1111111111111111,0.900378770092995,3.0,6.0,5.0,28.0,7.0,19.0,36.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.12890625,0.9213380807772467,3.0,6.0,0.0,17.0,1.0,8.0,18.0
Narrowdale,bodymassratio,16,0.11328125,0.9152278518977108,3.0,3.0,4.0,40.0,9.0,19.0,33.0
NorthCol,adbm,22,0.10330578512396695,0.8479239941561876,2.0,10.0,11.0,37.0,24.0,108.0,70.0
NorthCol,niche,22,0.10537190082644628,0.9113851748559141,2.0,8.0,3.0,22.0,5.0,37.0,42.0
NorthCol,bodymassratio,22,0.12603305785123967,0.8943356716954463,3.0,6.0,3.0,84.0,24.0,88.0,101.0
Powder,adbm,23,0.11342155009451796,0.9047169178605583,2.0,12.0,3.0,85.0,12.0,66.0,157.0
Powder,niche,23,0.11909262759924386,0.9001381745470715,2.0,8.0,0.0,31.0,12.0,8.0,48.0
Powder,bodymassratio,23,0.1323251417769376,0.8906034926102748,4.0,4.0,4.0,186.0,42.0,80.0,84.0
Stony,adbm,26,0.08136094674556213,0.8774387732611788,2.0,16.0,4.0,41.0,1.0,110.0,172.0
Stony,niche,26,0.08875739644970414,0.9071901697639675,2.0,8.0,8.0,59.0,22.0,45.0,58.0
Stony,bodymassratio,26,0.15976331360946747,0.8901202507515553,4.0,5.0,4.0,327.0,67.0,198.0,230.0
Sutton,adbm,24,0.09375,0.9121186720610215,2.0,9.0,4.0,57.0,15.0,84.0,147.0
Sutton,niche,24,0.11631944444444445,0.9191832494941019,2.0,6.0,0.0,27.0,7.0,25.0,77.0
Sutton,bodymassratio,24,0.1440972222222222,0.9027380670628603,1.0,3.0,5.0,165.0,39.0,141.0,173.0
Venlaw,adbm,22,0.049586776859504134,0.9515612713690553,2.0,18.0,5.0,17.0,7.0,0.0,62.0
Venlaw,niche,22,0.1012396694214876,0.8496048372565596,2.0,12.0,6.0,29.0,4.0,18.0,58.0
Venlaw,bodymassratio,22,0.09504132231404959,0.9273692672492951,4.0,4.0,3.0,80.0,9.0,38.0,45.0
AkatoreB,adbm,15,0.06666666666666667,0.8776861858149737,1.0,7.0,11.0,9.0,2.0,21.0,8.0
AkatoreB,niche,15,0.12444444444444444,0.8980209573266583,2.0,5.0,3.0,8.0,0.0,5.0,15.0
AkatoreB,bodymassratio,15,0.17777777777777778,0.8850829164215607,3.0,6.0,2.0,51.0,13.0,49.0,62.0
Berwick,adbm,25,0.0384,0.8918701341008305,2.0,21.0,11.0,3.0,1.0,11.0,71.0
Berwick,niche,25,0.1104,0.9144230762882277,2.0,5.0,0.0,45.0,34.0,50.0,94.0
Berwick,bodymassratio,25,0.136,0.9003086544152722,3.0,5.0,6.0,218.0,53.0,140.0,118.0
Blackrock,adbm,21,0.10430839002267574,0.8764268314298017,1.0,5.0,14.0,22.0,19.0,156.0,41.0
Blackrock,niche,21,0.08616780045351474,0.9470116068265254,2.0,4.0,4.0,27.0,5.0,15.0,21.0
Blackrock,bodymassratio,21,0.1383219954648526,0.8946112892147556,4.0,5.0,3.0,122.0,18.0,80.0,115.0
Broad,adbm,25,0.0976,0.8703816161989854,2.0,13.0,6.0,48.0,21.0,148.0,115.0
Broad,niche,25,0.1056,0.921117715580999,2.0,6.0,1.0,76.0,25.0,56.0,85.0
Broad,bodymassratio,25,0.1312,0.88635580867509,4.0,4.0,4.0,185.0,23.0,168.0,180.0
Canton,adbm,23,0.1266540642722117,0.8233382960752955,2.0,13.0,8.0,31.0,8.0,172.0,197.0
Canton,niche,23,0.10964083175803403,0.8915171795628524,2.0,11.0,4.0,6.0,8.0,9.0,50.0
Canton,bodymassratio,23,0.1323251417769376,0.8855576448527837,3.0,4.0,7.0,154.0,20.0,129.0,88.0
Catlins,adbm,20,0.0725,0.8839739895097899,2.0,14.0,2.0,16.0,4.0,15.0,64.0
Catlins,niche,20,0.075,0.926272649400051,3.0,6.0,6.0,4.0,0.0,14.0,3.0
Catlins,bodymassratio,20,0.1175,0.9054099735845822,2.0,4.0,5.0,105.0,16.0,45.0,40.0
Dempsters,adbm,33,0.10927456382001836,0.8942550234494046,2.0,8.0,7.0,283.0,20.0,318.0,305.0
Dempsters,niche,33,0.07988980716253444,0.9242268747103393,2.0,13.0,0.0,38.0,10.0,42.0,64.0
Dempsters,bodymassratio,33,0.09182736455463728,0.9009936969958809,3.0,8.0,8.0,277.0,44.0,150.0,175.0
German,adbm,19,0.1329639889196676,0.8742965905058372,2.0,7.0,3.0,61.0,14.0,78.0,85.0
German,niche,19,0.07756232686980609,0.9424127262802375,2.0,6.0,5.0,28.0,8.0,6.0,20.0
German,bodymassratio,19,0.0997229916897507,0.9226159429503105,3.0,4.0,6.0,52.0,6.0,40.0,35.0
Healy,adbm,19,0.16620498614958448,0.8871339541378245,3.0,5.0,3.0,96.0,21.0,85.0,134.0
Healy,niche,19,0.11911357340720222,0.9142118820713098,2.0,3.0,6.0,31.0,12.0,64.0,45.0
Healy,bodymassratio,19,0.1329639889196676,0.9210467968896617,1.0,4.0,3.0,97.0,23.0,38.0,42.0
Kyeburn,adbm,20,0.1125,0.8639677999931628,2.0,9.0,4.0,40.0,13.0,75.0,89.0
Kyeburn,niche,20,0.145,0.890866237564921,2.0,6.0,2.0,3.0,11.0,44.0,87.0
Kyeburn,bodymassratio,20,0.135,0.912989153630277,5.0,2.0,4.0,119.0,11.0,66.0,64.0
Little,adbm,15,0.06666666666666667,0.8369397061169581,2.0,10.0,10.0,0.0,2.0,21.0,16.0
Little,niche,15,0.057777777777777775,0.9503054524216109,2.0,8.0,7.0,7.0,0.0,6.0,7.0
Little,bodymassratio,15,0.09777777777777778,0.9360398384693849,3.0,6.0,5.0,24.0,6.0,16.0,22.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.09375,0.9566837794158273,2.0,7.0,3.0,19.0,4.0,15.0,28.0
Narrowdale,bodymassratio,16,0.10546875,0.9300130740661758,3.0,3.0,4.0,37.0,4.0,17.0,28.0
NorthCol,adbm,22,0.10330578512396695,0.8535581511721344,2.0,11.0,11.0,37.0,22.0,102.0,79.0
NorthCol,niche,22,0.10537190082644628,0.9020432143987634,2.0,5.0,7.0,25.0,17.0,59.0,42.0
NorthCol,bodymassratio,22,0.12603305785123967,0.8959953424098039,3.0,7.0,3.0,99.0,21.0,73.0,108.0
Powder,adbm,23,0.11342155009451796,0.8763694355631849,2.0,12.0,4.0,76.0,12.0,72.0,152.0
Powder,niche,23,0.11342155009451796,0.9031240224465208,1.0,5.0,9.0,48.0,29.0,98.0,103.0
Powder,bodymassratio,23,0.12098298676748583,0.9085696081633803,4.0,5.0,4.0,149.0,26.0,78.0,75.0
Stony,adbm,26,0.07988165680473373,0.8696627930829978,2.0,16.0,6.0,30.0,2.0,116.0,154.0
Stony,niche,26,0.08579881656804733,0.9020773087501174,2.0,10.0,6.0,48.0,2.0,43.0,99.0
Stony,bodymassratio,26,0.14644970414201183,0.8912064258787554,3.0,4.0,6.0,283.0,48.0,188.0,202.0
Sutton,adbm,24,0.08854166666666667,0.9095858369371509,2.0,10.0,3.0,52.0,7.0,68.0,149.0
Sutton,niche,24,0.0798611111111111,0.9069023241586677,2.0,8.0,9.0,40.0,9.0,39.0,40.0
Sutton,bodymassratio,24,0.14756944444444445,0.884268243581627,4.0,3.0,3.0,182.0,37.0,149.0,183.0
Venlaw,adbm,22,0.04338842975206612,0.9514804546238422,2.0,18.0,7.0,8.0,4.0,2.0,52.0
Venlaw,niche,22,0.08057851239669421,0.9031883832558666,2.0,10.0,11.0,17.0,5.0,31.0,35.0
Venlaw,bodymassratio,22,0.10537190082644628,0.9307832504229598,4.0,3.0,3.0,101.0,12.0,51.0,48.0
AkatoreB,adbm,15,0.07111111111111111,0.8748169272748909,1.0,7.0,10.0,9.0,3.0,19.0,9.0
AkatoreB,niche,15,0.12,0.9016024736997568,2.0,6.0,3.0,2.0,0.0,0.0,3.0
AkatoreB,bodymassratio,15,0.17777777777777778,0.8732283837404348,3.0,5.0,2.0,56.0,12.0,44.0,63.0
Berwick,adbm,25,0.0368,0.8963694894295731,2.0,21.0,11.0,5.0,1.0,9.0,64.0
Berwick,niche,25,0.12,0.8811408533983538,2.0,9.0,4.0,81.0,45.0,62.0,173.0
Berwick,bodymassratio,25,0.1392,0.8925511747619332,3.0,5.0,3.0,226.0,47.0,140.0,120.0
Blackrock,adbm,21,0.10430839002267574,0.8839320485384344,1.0,5.0,14.0,22.0,18.0,151.0,45.0
Blackrock,niche,21,0.11791383219954649,0.9280850998798691,1.0,3.0,2.0,28.0,11.0,25.0,31.0
Blackrock,bodymassratio,21,0.14058956916099774,0.9092169843170984,3.0,3.0,2.0,111.0,21.0,83.0,117.0
Broad,adbm,25,0.1104,0.8329225270544518,2.0,13.0,4.0,39.0,29.0,191.0,155.0
Broad,niche,25,0.088,0.9359520750975436,2.0,9.0,5.0,43.0,5.0,32.0,71.0
Broad,bodymassratio,25,0.128,0.872854966762841,4.0,7.0,4.0,163.0,20.0,164.0,181.0
Canton,adbm,23,0.13610586011342155,0.7898028367212597,2.0,13.0,9.0,25.0,7.0,216.0,232.0
Canton,niche,23,0.10207939508506617,0.9153509885720164,2.0,9.0,1.0,19.0,2.0,12.0,31.0
Canton,bodymassratio,23,0.14177693761814744,0.8841518528813761,3.0,4.0,7.0,189.0,30.0,134.0,114.0
Catlins,adbm,20,0.07,0.929702430665335,2.0,14.0,3.0,14.0,3.0,15.0,59.0
Catlins,niche,20,0.1725,0.8783990234348249,2.0,5.0,3.0,30.0,12.0,17.0,44.0
Catlins,bodymassratio,20,0.11,0.9415368895817143,2.0,4.0,5.0,93.0,8.0,44.0,36.0
Dempsters,adbm,33,0.11386593204775022,0.8729241170573122,2.0,9.0,7.0,296.0,17.0,356.0,334.0
Dempsters,niche,33,0.0743801652892562,0.9059758304942278,2.0,11.0,6.0,25.0,30.0,76.0,225.0
Dempsters,bodymassratio,33,0.09641873278236915,0.9069910152709856,3.0,8.0,8.0,316.0,51.0,168.0,190.0
German,adbm,19,0.12742382271468145,0.8871334993595447,2.0,7.0,4.0,57.0,14.0,84.0,68.0
German,niche,19,0.0997229916897507,0.8859139406849219,2.0,10.0,4.0,21.0,12.0,20.0,64.0
German,bodymassratio,19,0.09418282548476455,0.945278154225012,4.0,4.0,6.0,50.0,6.0,35.0,32.0
Healy,adbm,19,0.14958448753462603,0.8889499560819304,2.0,4.0,3.0,71.0,18.0,78.0,92.0
Healy,niche,19,0.08033240997229917,0.933114774814102,2.0,8.0,7.0,17.0,9.0,28.0,32.0
Healy,bodymassratio,19,0.13573407202216067,0.9302863131617689,1.0,2.0,2.0,102.0,24.0,38.0,38.0
Kyeburn,adbm,20,0.1025,0.8829953019541662,2.0,9.0,4.0,35.0,10.0,67.0,67.0
Kyeburn,niche,20,0.0975,0.9425855995239935,2.0,7.0,5.0,11.0,3.0,22.0,25.0
Kyeburn,bodymassratio,20,0.1275,0.9167978116624708,6.0,3.0,3.0,100.0,14.0,57.0,56.0
Little,adbm,15,0.07111111111111111,0.800935343202911,2.0,10.0,10.0,0.0,2.0,22.0,19.0
Little,niche,15,0.09333333333333334,0.9526662651835264,2.0,3.0,6.0,20.0,5.0,12.0,13.0
Little,bodymassratio,15,0.10666666666666667,0.9248219639603474,3.0,6.0,5.0,29.0,5.0,17.0,33.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.0625,0.9500336206794024,2.0,8.0,3.0,13.0,0.0,3.0,22.0
Narrowdale,bodymassratio,16,0.09375,0.9224044804434836,3.0,4.0,5.0,24.0,7.0,16.0,22.0
NorthCol,adbm,22,0.10537190082644628,0.8527232228151178,2.0,10.0,11.0,44.0,22.0,106.0,78.0
NorthCol,niche,22,0.14049586776859505,0.8788498536809419,2.0,9.0,5.0,92.0,41.0,49.0,114.0
NorthCol,bodymassratio,22,0.13636363636363635,0.8824991165032179,3.0,6.0,3.0,100.0,29.0,101.0,110.0
Powder,adbm,23,0.10964083175803403,0.8664056636587706,2.0,12.0,4.0,78.0,10.0,67.0,151.0
Powder,niche,23,0.10207939508506617,0.9112354861870072,2.0,7.0,5.0,26.0,5.0,11.0,22.0
Powder,bodymassratio,23,0.1266540642722117,0.8978792590121604,4.0,4.0,4.0,158.0,33.0,70.0,90.0
Stony,adbm,26,0.07544378698224852,0.8676144645329823,2.0,16.0,7.0,37.0,1.0,102.0,135.0
Stony,niche,26,0.08875739644970414,0.938792435102759,2.0,5.0,2.0,52.0,10.0,30.0,49.0
Stony,bodymassratio,26,0.16124260355029585,0.8778397667817485,4.0,3.0,4.0,338.0,66.0,213.0,229.0
Sutton,adbm,24,0.0920138888888889,0.9139721322320216,2.0,10.0,4.0,52.0,10.0,78.0,149.0
Sutton,niche,24,0.1076388888888889,0.8833846940212521,2.0,13.0,3.0,50.0,14.0,33.0,136.0
Sutton,bodymassratio,24,0.1388888888888889,0.8971024395582119,4.0,4.0,4.0,136.0,38.0,137.0,160.0
Venlaw,adbm,22,0.045454545454545456,0.9545708305858857,2.0,18.0,6.0,14.0,6.0,0.0,49.0
Venlaw,niche,22,0.08471074380165289,0.9002605683125902,2.0,9.0,5.0,21.0,6.0,28.0,46.0
Venlaw,bodymassratio,22,0.09297520661157024,0.9259903674322674,5.0,5.0,4.0,86.0,9.0,35.0,40.0
AkatoreB,adbm,15,0.06666666666666667,0.8863199808877568,1.0,7.0,10.0,10.0,2.0,18.0,8.0
AkatoreB,niche,15,0.10666666666666667,0.9185313361422017,1.0,4.0,7.0,12.0,3.0,12.0,12.0
AkatoreB,bodymassratio,15,0.16444444444444445,0.894343870314005,2.0,5.0,1.0,45.0,9.0,41.0,55.0
Berwick,adbm,25,0.0416,0.839743871718411,2.0,21.0,11.0,5.0,1.0,15.0,85.0
Berwick,niche,25,0.0592,0.9367291817521204,2.0,11.0,4.0,9.0,3.0,7.0,22.0
Berwick,bodymassratio,25,0.1472,0.8894387545058666,3.0,5.0,5.0,247.0,56.0,168.0,133.0
Blackrock,adbm,21,0.10430839002267574,0.8611660696430241,1.0,5.0,14.0,20.0,19.0,164.0,41.0
Blackrock,niche,21,0.10884353741496598,0.9279835443389024,3.0,5.0,4.0,27.0,9.0,14.0,23.0
Blackrock,bodymassratio,21,0.13151927437641722,0.9238132903344997,3.0,4.0,2.0,103.0,19.0,72.0,95.0
Broad,adbm,25,0.1104,0.8269622216158848,2.0,13.0,3.0,47.0,30.0,180.0,162.0
Broad,niche,25,0.1536,0.8864805668973695,2.0,3.0,0.0,86.0,33.0,87.0,100.0
Broad,bodymassratio,25,0.1328,0.8861344101975203,4.0,4.0,4.0,190.0,21.0,186.0,176.0
Canton,adbm,23,0.1323251417769376,0.8195177124682431,2.0,13.0,9.0,23.0,9.0,194.0,218.0
Canton,niche,23,0.054820415879017016,0.9545857396886057,2.0,11.0,5.0,9.0,3.0,6.0,6.0
Canton,bodymassratio,23,0.1285444234404537,0.9119244844298305,3.0,4.0,7.0,157.0,18.0,106.0,92.0
Catlins,adbm,20,0.0675,0.9360436918477154,2.0,14.0,4.0,19.0,1.0,19.0,53.0
Catlins,niche,20,0.1025,0.9057102063186999,3.0,10.0,0.0,12.0,2.0,8.0,41.0
Catlins,bodymassratio,20,0.12,0.9077723109358398,2.0,4.0,5.0,97.0,17.0,47.0,42.0
Dempsters,adbm,33,0.11294765840220386,0.8710789178357321,2.0,9.0,7.0,291.0,17.0,368.0,326.0
Dempsters,niche,33,0.07897153351698806,0.8960747336568523,2.0,10.0,12.0,33.0,15.0,103.0,163.0
Dempsters,bodymassratio,33,0.10101010101010101,0.9030505204586234,4.0,8.0,8.0,333.0,48.0,199.0,214.0
German,adbm,19,0.12742382271468145,0.8761848047870656,2.0,7.0,4.0,58.0,11.0,74.0,75.0
German,niche,19,0.12188365650969529,0.9234227389331634,2.0,6.0,2.0,26.0,9.0,47.0,46.0
German,bodymassratio,19,0.09418282548476455,0.9094801752322093,3.0,7.0,6.0,45.0,6.0,32.0,38.0
Healy,adbm,19,0.15512465373961218,0.885048924753496,3.0,4.0,3.0,81.0,13.0,86.0,113.0
Healy,niche,19,0.12742382271468145,0.9223721687567994,3.0,6.0,0.0,12.0,6.0,29.0,35.0
Healy,bodymassratio,19,0.13573407202216067,0.9139104990030069,1.0,2.0,2.0,100.0,24.0,38.0,40.0
Kyeburn,adbm,20,0.105,0.8830882562992229,2.0,9.0,5.0,34.0,8.0,66.0,78.0
Kyeburn,niche,20,0.125,0.9066582574107389,2.0,6.0,4.0,16.0,23.0,36.0,98.0
Kyeburn,bodymassratio,20,0.1375,0.9019199360962887,5.0,3.0,3.0,120.0,14.0,70.0,66.0
Little,adbm,15,0.057777777777777775,0.8527636959673297,2.0,10.0,10.0,0.0,1.0,14.0,12.0
Little,niche,15,0.14666666666666667,0.8949023465520913,3.0,5.0,1.0,4.0,2.0,6.0,4.0
Little,bodymassratio,15,0.1111111111111111,0.914982168159132,3.0,5.0,5.0,32.0,7.0,22.0,27.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.11328125,0.9122755293755971,2.0,6.0,3.0,13.0,5.0,22.0,42.0
Narrowdale,bodymassratio,16,0.1015625,0.9179100364421907,3.0,3.0,5.0,30.0,7.0,15.0,28.0
NorthCol,adbm,22,0.09917355371900827,0.845260711658802,2.0,10.0,11.0,42.0,18.0,99.0,68.0
NorthCol,niche,22,0.0743801652892562,0.9587171388790587,2.0,6.0,3.0,35.0,6.0,10.0,41.0
NorthCol,bodymassratio,22,0.1384297520661157,0.8904692055942807,3.0,6.0,3.0,98.0,33.0,101.0,112.0
Powder,adbm,23,0.11909262759924386,0.874117864615039,2.0,12.0,3.0,89.0,16.0,69.0,178.0
Powder,niche,23,0.10586011342155009,0.8582387905690178,2.0,10.0,11.0,9.0,22.0,114.0,133.0
Powder,bodymassratio,23,0.11909262759924386,0.9211040730965928,4.0,5.0,4.0,148.0,23.0,70.0,91.0
Stony,adbm,26,0.07988165680473373,0.8622646972712462,2.0,16.0,4.0,39.0,2.0,101.0,169.0
Stony,niche,26,0.09615384615384616,0.9003262632560469,2.0,9.0,5.0,66.0,26.0,73.0,133.0
Stony,bodymassratio,26,0.14497041420118342,0.8886883073549114,3.0,4.0,5.0,274.0,61.0,173.0,180.0
Sutton,adbm,24,0.09375,0.9007998361568443,2.0,10.0,3.0,56.0,15.0,73.0,158.0
Sutton,niche,24,0.11284722222222222,0.9185429410780415,1.0,4.0,0.0,69.0,31.0,61.0,77.0
Sutton,bodymassratio,24,0.1545138888888889,0.8787233322541104,4.0,4.0,3.0,178.0,42.0,159.0,203.0
Venlaw,adbm,22,0.049586776859504134,0.9550528966790278,2.0,18.0,5.0,15.0,7.0,0.0,63.0
Venlaw,niche,22,0.09504132231404959,0.9264370539284642,2.0,6.0,3.0,22.0,8.0,30.0,55.0
Venlaw,bodymassratio,22,0.10330578512396695,0.9258144533085777,4.0,4.0,3.0,106.0,12.0,44.0,52.0
AkatoreB,adbm,15,0.07555555555555556,0.8790331155725919,1.0,7.0,10.0,10.0,3.0,23.0,11.0
AkatoreB,niche,15,0.11555555555555555,0.9216484660835227,2.0,5.0,6.0,10.0,12.0,10.0,13.0
AkatoreB,bodymassratio,15,0.1688888888888889,0.8792399592077992,3.0,5.0,1.0,56.0,11.0,35.0,59.0
Berwick,adbm,25,0.0352,0.8408859219707728,2.0,21.0,14.0,5.0,1.0,14.0,57.0
Berwick,niche,25,0.1216,0.9038319311687358,2.0,5.0,3.0,94.0,32.0,67.0,121.0
Berwick,bodymassratio,25,0.136,0.9037297692777735,3.0,5.0,3.0,208.0,42.0,138.0,113.0
Blackrock,adbm,21,0.09977324263038549,0.8685020289402494,1.0,5.0,14.0,20.0,16.0,142.0,41.0
Blackrock,niche,21,0.05895691609977324,0.8986797823792896,2.0,12.0,9.0,19.0,1.0,21.0,40.0
Blackrock,bodymassratio,21,0.1564625850340136,0.8869096523684181,3.0,3.0,2.0,145.0,25.0,107.0,143.0
Broad,adbm,25,0.1072,0.8664049083034726,2.0,13.0,3.0,46.0,22.0,169.0,162.0
Broad,niche,25,0.1152,0.8964470937149039,3.0,9.0,0.0,58.0,17.0,64.0,74.0
Broad,bodymassratio,25,0.1184,0.889837848802204,4.0,6.0,5.0,149.0,11.0,144.0,154.0
Canton,adbm,23,0.13043478260869565,0.8129839730463212,2.0,13.0,8.0,33.0,8.0,185.0,208.0
Canton,niche,23,0.10396975425330812,0.8932729469247394,3.0,7.0,4.0,20.0,5.0,22.0,40.0
Canton,bodymassratio,23,0.1342155009451796,0.9002779735373485,3.0,4.0,7.0,170.0,30.0,120.0,102.0
Catlins,adbm,20,0.0675,0.8891276695519527,2.0,14.0,4.0,15.0,2.0,16.0,52.0
Catlins,niche,20,0.1125,0.8981223562139166,2.0,8.0,0.0,7.0,7.0,19.0,23.0
Catlins,bodymassratio,20,0.115,0.9010424462562693,2.0,4.0,7.0,94.0,15.0,51.0,36.0
Dempsters,adbm,33,0.1111111111111111,0.8816741776751061,2.0,8.0,7.0,289.0,17.0,342.0,310.0
Dempsters,niche,33,0.10101010101010101,0.8882888949039781,2.0,9.0,6.0,58.0,9.0,59.0,64.0
Dempsters,bodymassratio,33,0.09182736455463728,0.9118195558903351,3.0,9.0,8.0,269.0,35.0,177.0,178.0
German,adbm,19,0.12465373961218837,0.8774467746077245,2.0,7.0,3.0,55.0,13.0,63.0,77.0
German,niche,19,0.09695290858725762,0.9252128878137275,3.0,6.0,3.0,7.0,0.0,8.0,5.0
German,bodymassratio,19,0.08310249307479224,0.9304589108338955,3.0,7.0,8.0,30.0,6.0,27.0,30.0
Healy,adbm,19,0.15512465373961218,0.887496719423929,2.0,5.0,3.0,84.0,15.0,76.0,123.0
Healy,niche,19,0.10803324099722991,0.9155293317000739,1.0,9.0,3.0,7.0,1.0,5.0,16.0
