model,extinction_mechanism,n_rep,tss
lmatrix,size_ascending,64,-0.03752444516210058
lmatrix,motility_ascending,64,-0.018651378651378652
lmatrix,tiering_ascending,64,0.06868686868686869
lmatrix,calcification_ascending,64,0.026671206446487346
lmatrix,random,64,-0.007817054174670069
lmatrix,generality_descending,64,-0.014186811939620928
lmatrix,vulnerability_descending,64,-0.03574824622781994
lmatrix,size_descending,64,-0.014186811939620928
lmatrix,motility_descending,64,-0.015151515151515152
lmatrix,tiering_descending,64,-0.06258790436005626
lmatrix,calcification_descending,64,0.1266141695376034
lmatrix,generality_ascending,64,-0.03752444516210058
lmatrix,vulnerability_ascending,64,-0.015139797042349247
lmatrix,size_ascending,64,-0.035771246297562086
lmatrix,motility_ascending,64,-0.08222597201715531
lmatrix,tiering_ascending,64,-0.023947338554080128
lmatrix,calcification_ascending,64,-0.0027736827736827736
lmatrix,random,64,-0.016331718318473284
lmatrix,generality_descending,64,-0.014186811939620928
lmatrix,vulnerability_descending,64,-0.03574824622781994
lmatrix,size_descending,64,-0.014186811939620928
lmatrix,motility_descending,64,-0.010002730002730003
lmatrix,tiering_descending,64,-0.058368495077355836
lmatrix,calcification_descending,64,0.029292929292929294
lmatrix,generality_ascending,64,-0.03752444516210058
lmatrix,vulnerability_ascending,64,-0.015139797042349247
lmatrix,size_ascending,64,-0.04587225639857219
lmatrix,motility_ascending,64,-0.07160414087589931
lmatrix,tiering_ascending,64,0.08073435080734351
lmatrix,calcification_ascending,64,0.08947970268724986
lmatrix,random,64,-0.053998632946001365
lmatrix,generality_descending,64,-0.014186811939620928
lmatrix,vulnerability_descending,64,-0.03574824622781994
lmatrix,size_descending,64,-0.014186811939620928
lmatrix,motility_descending,64,-0.08639851686209302
lmatrix,tiering_descending,64,-0.06245353159851301
lmatrix,calcification_descending,64,-0.04285045344647994
lmatrix,generality_ascending,64,-0.03752444516210058
lmatrix,vulnerability_ascending,64,-0.015139797042349247
lmatrix,size_ascending,64,-0.04018874356352154
lmatrix,motility_ascending,64,-0.046942745318615385
lmatrix,tiering_ascending,64,0.13088023088023087
lmatrix,calcification_ascending,64,-0.05110267407251166
lmatrix,random,64,0.004084084084084084
lmatrix,generality_descending,64,-0.014186811939620928
lmatrix,vulnerability_descending,64,-0.03574824622781994
lmatrix,size_descending,64,-0.014186811939620928
lmatrix,motility_descending,64,0.06456750796373438
lmatrix,tiering_descending,64,-0.06171003717472119
lmatrix,calcification_descending,64,0.01919191919191919
lmatrix,generality_ascending,64,-0.03752444516210058
lmatrix,vulnerability_ascending,64,-0.015139797042349247
lmatrix,size_ascending,64,-0.04018874356352154
lmatrix,motility_ascending,64,-0.0037380768239236918
lmatrix,tiering_ascending,64,0.20524638015132313
lmatrix,calcification_ascending,64,-0.030576030576030575
lmatrix,random,64,-0.02075628565694791
lmatrix,generality_descending,64,-0.014186811939620928
lmatrix,vulnerability_descending,64,-0.03574824622781994
lmatrix,size_descending,64,-0.014186811939620928
lmatrix,motility_descending,64,0.0187841289929457
lmatrix,tiering_descending,64,-0.06245353159851301
lmatrix,calcification_descending,64,0.03942123942123942
lmatrix,generality_ascending,64,-0.03752444516210058
lmatrix,vulnerability_ascending,64,-0.015139797042349247
lmatrix,size_ascending,64,-0.04018874356352154
lmatrix,motility_ascending,64,0.05549880830779707
lmatrix,tiering_ascending,64,0.10665781906657819
lmatrix,calcification_ascending,64,-0.05656565656565657
lmatrix,random,64,-0.034947392563286606
lmatrix,generality_descending,64,-0.014186811939620928
lmatrix,vulnerability_descending,64,-0.03574824622781994
lmatrix,size_descending,64,-0.014186811939620928
lmatrix,motility_descending,64,0.013813813813813814
lmatrix,tiering_descending,64,-0.0691449814126394
lmatrix,calcification_descending,64,0.021212121212121213
lmatrix,generality_ascending,64,-0.03752444516210058
lmatrix,vulnerability_ascending,64,-0.015139797042349247
lmatrix,size_ascending,64,-0.04018874356352154
lmatrix,motility_ascending,64,-0.02588042588042588
lmatrix,tiering_ascending,64,0.10665781906657819
lmatrix,calcification_ascending,64,-0.013584493584493585
lmatrix,random,64,-0.01828009828009828
lmatrix,generality_descending,64,-0.014186811939620928
lmatrix,vulnerability_descending,64,-0.03574824622781994
lmatrix,size_descending,64,-0.014186811939620928
lmatrix,motility_descending,64,-0.01936117936117936
lmatrix,tiering_descending,64,-0.06329113924050633
lmatrix,calcification_descending,64,0.052525252525252523
lmatrix,generality_ascending,64,-0.03752444516210058
lmatrix,vulnerability_ascending,64,-0.015139797042349247
lmatrix,size_ascending,64,-0.04018874356352154
lmatrix,motility_ascending,64,0.06648971466489714
lmatrix,tiering_ascending,64,0.06917348669173487
lmatrix,calcification_ascending,64,-0.0825006825006825
niche,random,64,-0.07251082251082251
niche,generality_descending,64,-0.029850746268656716
niche,vulnerability_descending,64,-0.04440389294403893
niche,generality_ascending,64,-0.05429558244571649
niche,vulnerability_ascending,64,0.07265185978057265
niche,random,64,-0.02837958602033669
niche,generality_descending,64,-0.029850746268656716
niche,vulnerability_descending,64,-0.04440389294403893
niche,generality_ascending,64,-0.05429558244571649
niche,vulnerability_ascending,64,0.07265185978057265
niche,random,64,-0.03198653198653199
niche,generality_descending,64,-0.029850746268656716
niche,vulnerability_descending,64,-0.04440389294403893
niche,generality_ascending,64,-0.05429558244571649
niche,vulnerability_ascending,64,0.07265185978057265
niche,random,64,0.06711530807916351
niche,generality_descending,64,-0.029850746268656716
niche,vulnerability_descending,64,-0.04440389294403893
niche,generality_ascending,64,-0.05429558244571649
niche,vulnerability_ascending,64,0.07265185978057265
niche,random,64,-0.03984227388482708
niche,generality_descending,64,-0.029850746268656716
niche,vulnerability_descending,64,-0.04440389294403893
niche,generality_ascending,64,-0.05429558244571649
niche,vulnerability_ascending,64,0.07265185978057265
niche,random,64,0.01503241364191538
niche,generality_descending,64,-0.029850746268656716
niche,vulnerability_descending,64,-0.04440389294403893
niche,generality_ascending,64,-0.05429558244571649
niche,vulnerability_ascending,64,0.07265185978057265
niche,random,64,-0.03173690407732961
niche,generality_descending,64,-0.029850746268656716
niche,vulnerability_descending,64,-0.04440389294403893
niche,generality_ascending,64,-0.05429558244571649
niche,vulnerability_ascending,64,0.07265185978057265
niche,random,64,-0.0486322188449848
niche,generality_descending,64,-0.029850746268656716
niche,vulnerability_descending,64,-0.04440389294403893
niche,generality_ascending,64,-0.05429558244571649
niche,vulnerability_ascending,64,0.07265185978057265
niche,random,64,-0.03781593143295271
niche,generality_descending,64,-0.029850746268656716
niche,vulnerability_descending,64,-0.04440389294403893
niche,generality_ascending,64,-0.05429558244571649
niche,vulnerability_ascending,64,0.07265185978057265
niche,random,64,-0.03141453141453141
niche,generality_descending,64,-0.029850746268656716
niche,vulnerability_descending,64,-0.04440389294403893
niche,generality_ascending,64,-0.05429558244571649
niche,vulnerability_ascending,64,0.07265185978057265
pfim,random,64,-0.029955947136563875
pfim,generality_descending,64,-0.018726591760299626
pfim,vulnerability_descending,64,0.16306755260243633
pfim,size_descending,64,-0.0425531914893617
pfim,motility_descending,64,0.3415906788247214
pfim,tiering_descending,64,-0.028
pfim,calcification_descending,64,-0.03589232303090728
pfim,generality_ascending,64,0.2529427501337614
pfim,vulnerability_ascending,64,0.39766415040592507
pfim,size_ascending,64,0.21650055370985605
pfim,motility_ascending,64,0.34605706689455445
pfim,tiering_ascending,64,0.48055919615552645
pfim,calcification_ascending,64,-0.033707865168539325
pfim,random,64,0.25752045311516675
pfim,generality_descending,64,-0.018726591760299626
pfim,vulnerability_descending,64,0.16306755260243633
pfim,size_descending,64,-0.03299203640500569
pfim,motility_descending,64,-0.027153558052434457
pfim,tiering_descending,64,-0.02881236823612087
pfim,calcification_descending,64,-0.020937188434695914
pfim,generality_ascending,64,0.2529427501337614
pfim,vulnerability_ascending,64,0.39766415040592507
pfim,size_ascending,64,0.21650055370985605
pfim,motility_ascending,64,-0.026919242273180457
pfim,tiering_ascending,64,0.3944417357386641
pfim,calcification_ascending,64,0.21783092091462136
pfim,random,64,-0.03651685393258427
pfim,generality_descending,64,-0.018726591760299626
pfim,vulnerability_descending,64,0.16306755260243633
pfim,size_descending,64,-0.04148936170212766
pfim,motility_descending,64,-0.02378854625550661
pfim,tiering_descending,64,-0.029515108924806747
pfim,calcification_descending,64,-0.027659574468085105
pfim,generality_ascending,64,0.2529427501337614
pfim,vulnerability_ascending,64,0.39766415040592507
pfim,size_ascending,64,0.265449968533669
pfim,motility_ascending,64,-0.026217228464419477
pfim,tiering_ascending,64,0.4409231269299529
pfim,calcification_ascending,64,0.25954818787583295
pfim,random,64,0.30513950073421436
pfim,generality_descending,64,-0.018726591760299626
pfim,vulnerability_descending,64,0.16306755260243633
pfim,size_descending,64,-0.04664391353811149
pfim,motility_descending,64,0.4036462042444096
pfim,tiering_descending,64,-0.030217849613492623
pfim,calcification_descending,64,-0.022931206380857428
pfim,generality_ascending,64,0.2529427501337614
pfim,vulnerability_ascending,64,0.39766415040592507
pfim,size_ascending,64,0.21400885935769656
pfim,motility_ascending,64,-0.03436123348017621
pfim,tiering_ascending,64,0.4844910441240716
pfim,calcification_ascending,64,-0.030837004405286344
pfim,random,64,0.20902547065337762
pfim,generality_descending,64,-0.018726591760299626
pfim,vulnerability_descending,64,0.16306755260243633
pfim,size_descending,64,-0.0425531914893617
pfim,motility_descending,64,-0.033707865168539325
pfim,tiering_descending,64,-0.027333333333333334
pfim,calcification_descending,64,0.3136704119850187
pfim,generality_ascending,64,0.2529427501337614
pfim,vulnerability_ascending,64,0.39766415040592507
pfim,size_ascending,64,0.2189922480620155
pfim,motility_ascending,64,-0.020937188434695914
pfim,tiering_ascending,64,0.4871122761031018
pfim,calcification_ascending,64,-0.020937188434695914
pfim,random,64,0.11290119572057898
pfim,generality_descending,64,-0.018726591760299626
pfim,vulnerability_descending,64,0.16306755260243633
pfim,size_descending,64,-0.04664391353811149
pfim,motility_descending,64,-0.03651685393258427
pfim,tiering_descending,64,-0.029515108924806747
pfim,calcification_descending,64,0.3543566362715299
pfim,generality_ascending,64,0.2529427501337614
pfim,vulnerability_ascending,64,0.39766415040592507
pfim,size_ascending,64,0.21483942414174972
pfim,motility_ascending,64,-0.04323094425483504
pfim,tiering_ascending,64,0.47861178369652946
pfim,calcification_ascending,64,-0.018726591760299626
pfim,random,64,0.25181598062953997
pfim,generality_descending,64,-0.018726591760299626
pfim,vulnerability_descending,64,0.16306755260243633
pfim,size_descending,64,-0.043617021276595745
pfim,motility_descending,64,-0.020937188434695914
pfim,tiering_descending,64,-0.027333333333333334
pfim,calcification_descending,64,-0.019933554817275746
pfim,generality_ascending,64,0.2529427501337614
pfim,vulnerability_ascending,64,0.39766415040592507
pfim,size_ascending,64,0.21650055370985605
pfim,motility_ascending,64,-0.02127659574468085
pfim,tiering_ascending,64,0.3883275261324042
pfim,calcification_ascending,64,-0.019940179461615155
pfim,random,64,-0.03277153558052434
pfim,generality_descending,64,-0.018726591760299626
pfim,vulnerability_descending,64,0.16306755260243633
pfim,size_descending,64,-0.04664391353811149
pfim,motility_descending,64,0.34903748733535966
pfim,tiering_descending,64,-0.028
pfim,calcification_descending,64,0.35542046605876393
pfim,generality_ascending,64,0.2529427501337614
pfim,vulnerability_ascending,64,0.39766415040592507
pfim,size_ascending,64,0.2645378151260504
pfim,motility_ascending,64,0.3581992523972046
pfim,tiering_ascending,64,0.38794233289646135
pfim,calcification_ascending,64,-0.018502202643171806
pfim,random,64,0.2569908814589666
pfim,generality_descending,64,-0.018726591760299626
pfim,vulnerability_descending,64,0.16306755260243633
pfim,size_descending,64,-0.04436860068259386
pfim,motility_descending,64,0.26324237560192615
pfim,tiering_descending,64,-0.028666666666666667
pfim,calcification_descending,64,-0.03259911894273128
pfim,generality_ascending,64,0.2529427501337614
pfim,vulnerability_ascending,64,0.39766415040592507
pfim,size_ascending,64,0.17086834733893558
pfim,motility_ascending,64,-0.03612334801762115
pfim,tiering_ascending,64,0.43556138051550897
pfim,calcification_ascending,64,0.1713732004429679
pfim,random,64,0.29744101030242603
pfim,generality_descending,64,-0.018726591760299626
pfim,vulnerability_descending,64,0.16306755260243633
pfim,size_descending,64,-0.03299203640500569
pfim,motility_descending,64,-0.019662921348314606
pfim,tiering_descending,64,-0.029515108924806747
pfim,calcification_descending,64,-0.025280898876404494
pfim,generality_ascending,64,0.2529427501337614
pfim,vulnerability_ascending,64,0.39766415040592507
pfim,size_ascending,64,0.265449968533669
pfim,motility_ascending,64,-0.01762114537444934
pfim,tiering_ascending,64,0.436871996505024
pfim,calcification_ascending,64,-0.023408239700374533
random,random,64,0.07294584500466854
random,generality_descending,64,0.11647992530345472
random,vulnerability_descending,64,-0.043691286038224815
random,size_descending,64,0.03985507246376811
random,motility_descending,64,0.21557971014492755
random,tiering_descending,64,-0.06209150326797386
random,calcification_descending,64,0.15434008248968878
random,generality_ascending,64,0.032697826978269784
random,vulnerability_ascending,64,0.29185414323209596
random,size_ascending,64,0.21116027531956735
random,motility_ascending,64,0.10973628296462942
random,tiering_ascending,64,0.5388127853881278
random,calcification_ascending,64,0.3321256038647343
random,random,64,0.11787118977384464
random,generality_descending,64,0.11647992530345472
random,vulnerability_descending,64,-0.043691286038224815
random,size_descending,64,0.03985507246376811
random,motility_descending,64,0.12059430071241095
random,tiering_descending,64,-0.05115881275898622
random,calcification_descending,64,0.20544306961629796
random,generality_ascending,64,0.032697826978269784
random,vulnerability_ascending,64,0.29185414323209596
random,size_ascending,64,0.22885939036381514
random,motility_ascending,64,-0.06290849673202614
random,tiering_ascending,64,0.5342465753424658
random,calcification_ascending,64,0.05909704153416209
random,random,64,0.09710550887021475
random,generality_descending,64,0.11647992530345472
random,vulnerability_descending,64,-0.043691286038224815
random,size_descending,64,0.03985507246376811
random,motility_descending,64,0.12254178957718781
random,tiering_descending,64,-0.05393586005830904
random,calcification_descending,64,0.11597990979909799
random,generality_ascending,64,0.032697826978269784
random,vulnerability_ascending,64,0.29185414323209596
random,size_ascending,64,0.22787610619469026
random,motility_ascending,64,-0.0544280442804428
random,tiering_ascending,64,0.614345509893455
random,calcification_ascending,64,0.03724188790560472
random,random,64,0.12192723697148476
random,generality_descending,64,0.11647992530345472
random,vulnerability_descending,64,-0.043691286038224815
random,size_descending,64,0.03985507246376811
random,motility_descending,64,0.12439613526570048
random,tiering_descending,64,-0.05392156862745098
random,calcification_descending,64,-0.017453294001966567
random,generality_ascending,64,0.032697826978269784
random,vulnerability_ascending,64,0.29185414323209596
random,size_ascending,64,0.1929581795817958
random,motility_ascending,64,0.1987628384687208
random,tiering_ascending,64,0.5312024353120244
random,calcification_ascending,64,0.12797252972529724
random,random,64,0.14098972922502334
random,generality_descending,64,0.11647992530345472
random,vulnerability_descending,64,-0.043691286038224815
random,size_descending,64,0.03985507246376811
random,motility_descending,64,0.13707661542307212
random,tiering_descending,64,-0.06157849089332177
random,calcification_descending,64,0.07246822468224683
random,generality_ascending,64,0.032697826978269784
random,vulnerability_ascending,64,0.29185414323209596
random,size_ascending,64,0.19203567035670357
random,motility_ascending,64,-0.01210610002891009
random,tiering_ascending,64,0.5112252663622526
random,calcification_ascending,64,0.1111111111111111
random,random,64,0.05996434422280043
random,generality_descending,64,0.11647992530345472
random,vulnerability_descending,64,-0.043691286038224815
random,size_descending,64,0.03985507246376811
random,motility_descending,64,0.3194444444444444
random,tiering_descending,64,-0.05782575173477255
random,calcification_descending,64,0.035465354653546534
random,generality_ascending,64,0.032697826978269784
random,vulnerability_ascending,64,0.29185414323209596
random,size_ascending,64,0.08947672737785488
random,motility_ascending,64,0.1841496893512498
random,tiering_ascending,64,0.5881162619573216
random,calcification_ascending,64,0.014005602240896359
random,random,64,0.10361356932153393
random,generality_descending,64,0.11647992530345472
random,vulnerability_descending,64,-0.043691286038224815
random,size_descending,64,0.03985507246376811
random,motility_descending,64,0.11834733893557423
random,tiering_descending,64,-0.05800653594771242
random,calcification_descending,64,0.09009840098400984
random,generality_ascending,64,0.032697826978269784
random,vulnerability_ascending,64,0.29185414323209596
random,size_ascending,64,0.16518040180401805
random,motility_ascending,64,0.19228846394200724
random,tiering_ascending,64,0.47768414481897625
random,calcification_ascending,64,0.178743961352657
random,random,64,0.09194341943419435
random,generality_descending,64,0.11647992530345472
random,vulnerability_descending,64,-0.043691286038224815
random,size_descending,64,0.03985507246376811
random,motility_descending,64,-0.020591176102987125
random,tiering_descending,64,-0.05174927113702624
random,calcification_descending,64,0.1133148831488315
random,generality_ascending,64,0.032697826978269784
random,vulnerability_ascending,64,0.29185414323209596
random,size_ascending,64,0.16887043870438703
random,motility_ascending,64,0.23369565217391305
random,tiering_ascending,64,0.4571917808219178
random,calcification_ascending,64,-0.008112094395280236
random,random,64,0.14162292213473315
random,generality_descending,64,0.11647992530345472
random,vulnerability_descending,64,-0.043691286038224815
random,size_descending,64,0.03985507246376811
random,motility_descending,64,0.08239962651727357
random,tiering_descending,64,-0.05555555555555555
random,calcification_descending,64,0.1836818368183682
random,generality_ascending,64,0.032697826978269784
random,vulnerability_ascending,64,0.29185414323209596
random,size_ascending,64,0.19480319803198032
random,motility_ascending,64,0.10401824771903512
random,tiering_ascending,64,0.5897718910963944
random,calcification_ascending,64,0.04936974789915966
random,random,64,0.11959193706981318
random,generality_descending,64,0.11647992530345472
random,vulnerability_descending,64,-0.043691286038224815
random,size_descending,64,0.03985507246376811
random,motility_descending,64,0.09963768115942029
random,tiering_descending,64,-0.06209150326797386
random,calcification_descending,64,0.11074237954768928
random,generality_ascending,64,0.032697826978269784
random,vulnerability_ascending,64,0.29185414323209596
random,size_ascending,64,0.16241287412874128
random,motility_ascending,64,0.09118357487922706
random,tiering_ascending,64,0.5416666666666666
random,calcification_ascending,64,-0.023184601924759404
adbm,random,65,0.029250278434514155
adbm,generality_descending,65,0.01064098782080998
adbm,vulnerability_descending,65,0.10607036533733416
adbm,size_descending,65,0.002862502198167217
adbm,motility_descending,65,-0.03910183599776222
adbm,tiering_descending,65,-0.0814867762687634
adbm,calcification_descending,65,0.0400630005102154
adbm,generality_ascending,65,-0.02317650851913395
adbm,vulnerability_ascending,65,-0.031114826796554106
adbm,size_ascending,65,0.2345150204712498
adbm,motility_ascending,65,-0.06162374760540458
adbm,tiering_ascending,65,0.07512711188125584
adbm,calcification_ascending,65,-0.030828826690626747
adbm,random,65,0.000563410999236669
adbm,generality_descending,65,0.01064098782080998
adbm,vulnerability_descending,65,0.10607036533733416
adbm,size_descending,65,0.002862502198167217
adbm,motility_descending,65,4.2382219811144826e-5
adbm,tiering_descending,65,-0.08698940998487141
adbm,calcification_descending,65,-0.0905875183924617
adbm,generality_ascending,65,-0.02317650851913395
adbm,vulnerability_ascending,65,-0.031114826796554106
adbm,size_ascending,65,0.10607036533733416
adbm,motility_ascending,65,0.08083859641122688
adbm,tiering_ascending,65,0.19263774634550512
adbm,calcification_ascending,65,-0.05413700340353433
adbm,random,65,0.03997733445358448
adbm,generality_descending,65,0.01064098782080998
adbm,vulnerability_descending,65,0.10607036533733416
adbm,size_descending,65,0.00807029373340638
adbm,motility_descending,65,0.07633990503917623
adbm,tiering_descending,65,-0.07274125145705712
adbm,calcification_descending,65,0.010231067862410362
adbm,generality_ascending,65,-0.02317650851913395
adbm,vulnerability_ascending,65,-0.031114826796554106
adbm,size_ascending,65,0.2345150204712498
adbm,motility_ascending,65,-0.05197920831667333
adbm,tiering_ascending,65,0.1566559537634699
adbm,calcification_ascending,65,-0.05645311678844491
adbm,random,65,0.04527279997092072
adbm,generality_descending,65,0.01064098782080998
adbm,vulnerability_descending,65,0.10607036533733416
adbm,size_descending,65,0.002862502198167217
adbm,motility_descending,65,0.02647193449404106
adbm,tiering_descending,65,-0.07286525631804766
adbm,calcification_descending,65,-0.002679392459650569
adbm,generality_ascending,65,-0.02317650851913395
adbm,vulnerability_ascending,65,-0.031114826796554106
adbm,size_ascending,65,0.10607036533733416
adbm,motility_ascending,65,0.024556258158577312
adbm,tiering_ascending,65,0.13756128968352235
adbm,calcification_ascending,65,-0.03984209024320639
adbm,random,65,-0.019529726888975536
adbm,generality_descending,65,0.01064098782080998
adbm,vulnerability_descending,65,0.10607036533733416
adbm,size_descending,65,0.004214252602300982
adbm,motility_descending,65,0.04236112468004455
adbm,tiering_descending,65,-0.08472012102874432
adbm,calcification_descending,65,-0.07251375429385316
adbm,generality_ascending,65,-0.02317650851913395
adbm,vulnerability_ascending,65,-0.031114826796554106
adbm,size_ascending,65,0.2345150204712498
adbm,motility_ascending,65,-0.016302569881138453
adbm,tiering_ascending,65,0.04248842882874666
adbm,calcification_ascending,65,-0.045091054487295994
adbm,random,65,-0.07329177983157155
adbm,generality_descending,65,0.01064098782080998
adbm,vulnerability_descending,65,0.10607036533733416
adbm,size_descending,65,-0.0005666386603880498
adbm,motility_descending,65,0.016432521151253442
adbm,tiering_descending,65,-0.07791279485346676
adbm,calcification_descending,65,0.024632546154237375
adbm,generality_ascending,65,-0.02317650851913395
adbm,vulnerability_ascending,65,-0.031114826796554106
adbm,size_ascending,65,0.2345150204712498
adbm,motility_ascending,65,0.10960122209808705
adbm,tiering_ascending,65,0.14998514597455911
adbm,calcification_ascending,65,-0.05024835980809331
adbm,random,65,-0.0697751847036814
adbm,generality_descending,65,0.01064098782080998
adbm,vulnerability_descending,65,0.10607036533733416
adbm,size_descending,65,-0.011147150198323531
adbm,motility_descending,65,-0.03289435119873386
adbm,tiering_descending,65,-0.08245083207261725
adbm,calcification_descending,65,0.04309185416742394
adbm,generality_ascending,65,-0.02317650851913395
adbm,vulnerability_ascending,65,-0.031114826796554106
adbm,size_ascending,65,0.10607036533733416
adbm,motility_ascending,65,-0.09823382059168595
adbm,tiering_ascending,65,0.08234649584896118
adbm,calcification_ascending,65,-0.09787762139024717
adbm,random,65,0.02358389183063366
adbm,generality_descending,65,0.01064098782080998
adbm,vulnerability_descending,65,0.10607036533733416
adbm,size_descending,65,0.00935564077710818
adbm,motility_descending,65,-0.05852136911522878
adbm,tiering_descending,65,-0.07791279485346676
adbm,calcification_descending,65,0.06193737603200705
adbm,generality_ascending,65,-0.02317650851913395
adbm,vulnerability_ascending,65,-0.031114826796554106
adbm,size_ascending,65,0.10607036533733416
adbm,motility_ascending,65,0.0009996001599360256
adbm,tiering_ascending,65,0.1422911198058541
adbm,calcification_ascending,65,-0.07797073632455598
adbm,random,65,-0.022293892959588602
adbm,generality_descending,65,0.01064098782080998
adbm,vulnerability_descending,65,0.10607036533733416
adbm,size_descending,65,0.002862502198167217
adbm,motility_descending,65,0.041169229566814514
adbm,tiering_descending,65,-0.07719799857040743
adbm,calcification_descending,65,-0.0016444301286724194
adbm,generality_ascending,65,-0.02317650851913395
adbm,vulnerability_ascending,65,-0.031114826796554106
adbm,size_ascending,65,0.10607036533733416
adbm,motility_ascending,65,-0.009414416051761115
adbm,tiering_ascending,65,0.1726341954193052
adbm,calcification_ascending,65,-0.07782054902427062
adbm,random,65,0.009070950609331248
adbm,generality_descending,65,0.01064098782080998
adbm,vulnerability_descending,65,0.10607036533733416
adbm,size_descending,65,-0.0005666386603880498
adbm,motility_descending,65,-0.02846134273563302
adbm,tiering_descending,65,-0.08472012102874432
adbm,calcification_descending,65,0.04998000799680128
adbm,generality_ascending,65,-0.02317650851913395
adbm,vulnerability_ascending,65,-0.031114826796554106
adbm,size_ascending,65,0.2345150204712498
adbm,motility_ascending,65,-0.06191352958140154
adbm,tiering_ascending,65,0.0976425139913823
adbm,calcification_ascending,65,-0.060589621442012645
bodymassratio,random,65,-0.04187437686939183
bodymassratio,generality_descending,65,0.028598797954359347
bodymassratio,vulnerability_descending,65,-0.004387930102127528
bodymassratio,size_descending,65,0.051805779999248375
bodymassratio,motility_descending,65,0.024089593746476755
bodymassratio,tiering_descending,65,-0.02276203879336719
bodymassratio,calcification_descending,65,0.04366382717133573
bodymassratio,generality_ascending,65,0.04462000443378544
bodymassratio,vulnerability_ascending,65,0.030859752349170107
bodymassratio,size_ascending,65,-0.01427660051381968
bodymassratio,motility_ascending,65,0.009544182985025506
bodymassratio,tiering_ascending,65,-0.02793284830407707
bodymassratio,calcification_ascending,65,-0.04527081649151172
bodymassratio,random,65,-0.018084581207832812
bodymassratio,generality_descending,65,0.028598797954359347
bodymassratio,vulnerability_descending,65,-0.004387930102127528
bodymassratio,size_descending,65,0.06632539954452932
bodymassratio,motility_descending,65,-0.046157643574131976
bodymassratio,tiering_descending,65,-0.05198555956678701
bodymassratio,calcification_descending,65,-0.04688763136620857
bodymassratio,generality_ascending,65,0.04462000443378544
bodymassratio,vulnerability_ascending,65,0.030859752349170107
bodymassratio,size_ascending,65,-0.016372370491830296
bodymassratio,motility_ascending,65,0.0004390972161236498
bodymassratio,tiering_ascending,65,0.0311238084773233
bodymassratio,calcification_ascending,65,0.06786686572407132
bodymassratio,random,65,-0.007268075704276536
bodymassratio,generality_descending,65,0.028598797954359347
bodymassratio,vulnerability_descending,65,-0.004387930102127528
bodymassratio,size_descending,65,0.07208087489195385
bodymassratio,motility_descending,65,-0.0015797268389007733
bodymassratio,tiering_descending,65,0.020908978803282956
bodymassratio,calcification_descending,65,-0.024279626762396724
bodymassratio,generality_ascending,65,0.04462000443378544
bodymassratio,vulnerability_ascending,65,0.030859752349170107
bodymassratio,size_ascending,65,0.0972464092970326
bodymassratio,motility_ascending,65,0.052125220789958286
bodymassratio,tiering_ascending,65,0.005461875243833716
bodymassratio,calcification_ascending,65,0.0023864106129505053
bodymassratio,random,65,-0.035478031923646534
bodymassratio,generality_descending,65,0.028598797954359347
bodymassratio,vulnerability_descending,65,-0.004387930102127528
bodymassratio,size_descending,65,0.06513633890243657
bodymassratio,motility_descending,65,0.09071121949253311
bodymassratio,tiering_descending,65,0.004638071345530196
bodymassratio,calcification_descending,65,-0.03279355757769573
bodymassratio,generality_ascending,65,0.04462000443378544
bodymassratio,vulnerability_ascending,65,0.030859752349170107
bodymassratio,size_ascending,65,0.0972464092970326
bodymassratio,motility_ascending,65,-0.037857420106093935
bodymassratio,tiering_ascending,65,0.010660432495616599
bodymassratio,calcification_ascending,65,0.029823482919118294
bodymassratio,random,65,-0.008219899885834724
bodymassratio,generality_descending,65,0.028598797954359347
bodymassratio,vulnerability_descending,65,-0.004387930102127528
bodymassratio,size_descending,65,0.05291442744935924
bodymassratio,motility_descending,65,-0.0005971722139281637
bodymassratio,tiering_descending,65,-0.04719562243502052
bodymassratio,calcification_descending,65,-0.028088932836858614
bodymassratio,generality_ascending,65,0.04462000443378544
bodymassratio,vulnerability_ascending,65,0.030859752349170107
bodymassratio,size_ascending,65,0.032023141553042415
bodymassratio,motility_ascending,65,-0.026441484108909893
bodymassratio,tiering_ascending,65,0.04158997884789715
bodymassratio,calcification_ascending,65,-0.035478031923646534
bodymassratio,random,65,0.05545116314029088
bodymassratio,generality_descending,65,0.028598797954359347
bodymassratio,vulnerability_descending,65,-0.004387930102127528
bodymassratio,size_descending,65,0.06632539954452932
bodymassratio,motility_descending,65,-0.00934671713016291
bodymassratio,tiering_descending,65,-0.010867037875543046
bodymassratio,calcification_descending,65,-0.04136988690874204
bodymassratio,generality_ascending,65,0.04462000443378544
bodymassratio,vulnerability_ascending,65,0.030859752349170107
bodymassratio,size_ascending,65,-0.016372370491830296
bodymassratio,motility_ascending,65,-0.03927242662257131
bodymassratio,tiering_ascending,65,-0.007325848541332524
bodymassratio,calcification_ascending,65,-0.044190743830684116
bodymassratio,random,65,-0.0061473610257310966
bodymassratio,generality_descending,65,0.028598797954359347
bodymassratio,vulnerability_descending,65,-0.004387930102127528
bodymassratio,size_descending,65,0.051805779999248375
bodymassratio,motility_descending,65,-0.04130327464209314
bodymassratio,tiering_descending,65,-0.05054151624548736
bodymassratio,calcification_descending,65,0.03391997919285621
bodymassratio,generality_ascending,65,0.04462000443378544
