model,time,n_rep,bodysize_method,richness,connectance,diameter,complexity,trophic_level,distance,generality,vulnerability,redundancy,S1,S2,S4,S5
lmatrix,G4,1,lognormal,44,0.253099173553719,1,0.758724799089196,2.7082848857571116,2.0,1.0221062283178013,0.9007928710628409,10.159090909090908,0.0,0.7071280991735537,1.6931818181818181,2.0144628099173554
niche,G4,1,lognormal,43,0.1552190373174689,4,0.8674582149594928,4.200187073570278,2.0,1.0038492206598992,0.6269545904063539,5.6976744186046515,0.4451054624121147,0.2877230935640887,0.30935640886965926,0.6122228231476474
pfim_metaweb,G4,1,lognormal,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,0.1637396694214876,0.24431818181818182,0.14979338842975207,0.734504132231405
pfim_downsample,G4,1,lognormal,44,0.11208677685950413,4,0.9086057925403691,2.2147053307924742,3.0,1.5598583247368274,0.5840746687327087,3.9545454545454546,0.13068181818181818,0.15082644628099173,0.11570247933884298,0.5826446280991735
random,G4,1,lognormal,44,0.2665289256198347,3,0.9264186018606918,3.932300272607262e16,1.0,0.26225295738933846,0.26225295738933846,10.75,0.0,0.0,0.0,0.0
adbm,G1,1,truncated_lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
bodymassratio,G1,1,truncated_lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
lmatrix,G1,1,truncated_lognormal,47,0.21231326392032593,1,0.7967429727124652,2.8750601779173204,2.0,1.176216382080804,1.0033273673988805,9.0,0.0,0.5690357627885921,1.4277953825260299,1.818469895880489
niche,G1,1,truncated_lognormal,46,0.1446124763705104,4,0.8627729888856512,4.390540174865961,2.0,1.034827656922453,0.4681551723331275,5.673913043478261,0.3861058601134216,0.2627599243856333,0.1611531190926276,0.5023629489603024
pfim_metaweb,G1,1,truncated_lognormal,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,0.07650520597555455,0.19013128112267993,0.12992304210049796,0.9071978270710729
pfim_downsample,G1,1,truncated_lognormal,47,0.0946129470348574,4,0.8978558922838741,2.4559062709590873,3.0,1.9138160485846996,0.560356867402129,3.4680851063829787,0.05477591670439113,0.09280217292892712,0.10366681756450882,0.7166138524219103
random,G1,1,truncated_lognormal,47,0.2743322770484382,3,0.9337013636015908,-2.800009948925637e17,1.0,0.26037982570729096,0.26037982570729096,11.914893617021276,0.0,0.0,0.0,0.0
adbm,G2,1,truncated_lognormal,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
bodymassratio,G2,1,truncated_lognormal,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
lmatrix,G2,1,truncated_lognormal,20,0.2275,1,0.8255148916728241,2.8476190476190473,2.0,1.0146412267252416,1.172709289621862,3.6,0.0,0.2875,0.7925,0.6225
niche,G2,1,truncated_lognormal,20,0.23,3,0.8495198391201555,4.056483253588517,2.0,1.0303329131157402,0.17843101775393985,3.65,0.3075,0.1675,0.04,0.3275
pfim_metaweb,G2,1,truncated_lognormal,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,0.1875,0.2275,0.0,0.415
pfim_downsample,G2,1,truncated_lognormal,20,0.1525,3,0.8570469235794397,2.0568181818181817,2.0,1.5902039613189893,0.6061958206983535,2.1,0.125,0.1625,0.0125,0.3875
random,G2,1,truncated_lognormal,20,0.265,3,0.9231503879120465,2.5634887238497092e16,1.0,0.2942173758819467,0.2942173758819467,4.35,0.0,0.0,0.0,0.0
adbm,G3,1,truncated_lognormal,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
bodymassratio,G3,1,truncated_lognormal,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
lmatrix,G3,1,truncated_lognormal,28,0.21301020408163265,1,0.803226515963268,2.79961038961039,2.0,1.034040022423231,1.1929940073563547,5.0,0.0,0.3112244897959184,1.0892857142857142,0.8724489795918368
niche,G3,1,truncated_lognormal,28,0.15943877551020408,3,0.8741676220199083,4.279259594133013,2.0,1.0497367571249752,0.6171706049023686,3.5,0.25892857142857145,0.18494897959183673,0.17219387755102042,0.3737244897959184
pfim_metaweb,G3,1,truncated_lognormal,28,0.13010204081632654,3,0.7906103358501839,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,0.1364795918367347,0.20918367346938777,0.02295918367346939,0.45408163265306123
pfim_downsample,G3,1,truncated_lognormal,28,0.11989795918367346,3,0.8499274979882897,2.154529993815708,2.0,1.7316006243639646,0.7123806634194033,2.392857142857143,0.11096938775510204,0.16198979591836735,0.02806122448979592,0.4119897959183674
random,G3,1,truncated_lognormal,28,0.26785714285714285,3,0.9177342707848343,7.65680338256963e16,1.0,0.24478091321271564,0.24478091321271564,6.535714285714286,0.0,0.0,0.0,0.0
adbm,G4,1,truncated_lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
bodymassratio,G4,1,truncated_lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
lmatrix,G4,1,truncated_lognormal,44,0.2427685950413223,1,0.7629091925230421,2.767318820240645,2.0,1.072118133145236,0.9282495207491414,9.704545454545455,0.0,0.7122933884297521,1.5547520661157024,1.9194214876033058
niche,G4,1,truncated_lognormal,43,0.0989724175229854,5,0.8980939823495633,4.050285125097321,2.0,0.983754000571954,0.7088104866321742,3.2790697674418605,0.1433207138994051,0.07517577068685775,0.13791238507301243,0.22174148188209844
pfim_metaweb,G4,1,truncated_lognormal,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,0.1637396694214876,0.24431818181818182,0.14979338842975207,0.734504132231405
pfim_downsample,G4,1,truncated_lognormal,44,0.10485537190082644,4,0.9097610258400372,2.5877473871948777,3.0,1.6153953739506095,0.6310017368772871,3.6363636363636362,0.11415289256198347,0.11518595041322315,0.1337809917355372,0.5805785123966942
random,G4,1,truncated_lognormal,44,0.1683884297520661,4,0.9305198211781381,1.9768371310249197e17,1.0,0.3472530267540866,0.3472530267540866,6.431818181818182,0.0,0.0,0.0,0.0
adbm,G1,2,uniform,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
bodymassratio,G1,2,uniform,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
lmatrix,G1,2,uniform,47,0.2272521502942508,1,0.7910770874146394,2.910245286322872,2.0,1.1047095309707116,0.9520195395546246,9.702127659574469,0.0,0.6192847442281575,1.5572657311000453,1.930285196921684
niche,G1,2,uniform,47,0.1371661385242191,4,0.8602283594655963,5.137939814814814,3.0,1.0389409497783366,0.5322583284994327,5.468085106382978,0.3942960615663196,0.23132639203259395,0.22453598913535536,0.536441828881847
pfim_metaweb,G1,2,uniform,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,0.07650520597555455,0.19013128112267993,0.12992304210049796,0.9071978270710729
pfim_downsample,G1,2,uniform,47,0.09959257582616568,4,0.8789446100846645,2.6840379393612483,3.0,1.89837454346983,0.5758478883471172,3.702127659574468,0.057492077863286556,0.11905839746491625,0.1072883657763694,0.7605251244907197
random,G1,2,uniform,47,0.2462652784065188,3,0.9328012000587151,-6.7218445010043016e16,1.0,0.2615250845649462,0.2615250845649462,10.595744680851064,0.0,0.0,0.0,0.0
adbm,G2,2,uniform,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
bodymassratio,G2,2,uniform,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
lmatrix,G2,2,uniform,20,0.235,1,0.8059315509159547,2.89074074074074,2.0,0.9263971191182769,1.179793822690438,3.75,0.0,0.2875,0.8775,0.5975
niche,G2,2,uniform,20,0.13,4,0.9111299576927026,3.9112664473684218,2.0,1.17325113195065,0.505343604101374,1.65,0.1175,0.07,0.05,0.19
pfim_metaweb,G2,2,uniform,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,0.1875,0.2275,0.0,0.415
pfim_downsample,G2,2,uniform,20,0.165,3,0.8301311312741165,2.0919471153846154,2.0,1.5423397952085056,0.5988405661624754,2.35,0.155,0.1975,0.0075,0.4025
random,G2,2,uniform,20,0.285,4,0.9135673455045716,4.618493578814369e16,1.0,0.3372227765879934,0.3372227765879934,4.75,0.0,0.0,0.0,0.0
adbm,G3,2,uniform,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
bodymassratio,G3,2,uniform,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
lmatrix,G3,2,uniform,28,0.22576530612244897,1,0.7982109213638331,2.8833474218089594,2.0,0.9052224842090367,1.2086366280610221,5.357142857142857,0.0,0.33290816326530615,1.2729591836734695,0.8316326530612245
niche,G3,2,uniform,27,0.12757201646090535,5,0.8972397333799185,4.153123634775011,2.0,0.8978482241463852,0.9436199629274932,2.4814814814814814,0.1289437585733882,0.056241426611796985,0.18244170096021947,0.18106995884773663
pfim_metaweb,G3,2,uniform,28,0.13010204081632654,3,0.7906103358501839,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,0.1364795918367347,0.20918367346938777,0.02295918367346939,0.45408163265306123
pfim_downsample,G3,2,uniform,28,0.1096938775510204,3,0.8464406319525494,2.3125,2.0,1.8522428127255433,0.7410030983817744,2.107142857142857,0.07653061224489796,0.14158163265306123,0.01913265306122449,0.40688775510204084
random,G3,2,uniform,28,0.2729591836734694,3,0.9179765966332832,-6.895047728080938e16,1.0,0.2313700265124877,0.2313700265124877,6.678571428571429,0.0,0.0,0.0,0.0
adbm,G4,2,uniform,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
bodymassratio,G4,2,uniform,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
lmatrix,G4,2,uniform,44,0.24948347107438015,1,0.7828259827416544,2.8469807663999505,2.0,1.0617299689257453,0.874324187963203,10.0,0.0,0.7484504132231405,1.5191115702479339,2.0046487603305785
niche,G4,2,uniform,43,0.16549486208761494,4,0.8636749779558639,4.713784167860754,2.0,1.0026947614864818,0.41619145624562337,6.1395348837209305,0.40670632774472687,0.2714981070849108,0.1752298539751217,0.5197404002163332
pfim_metaweb,G4,2,uniform,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,0.1637396694214876,0.24431818181818182,0.14979338842975207,0.734504132231405
pfim_downsample,G4,2,uniform,44,0.1131198347107438,4,0.9054598836791056,2.7805536880282675,3.0,1.5565620003524374,0.6058290444343944,4.0,0.1368801652892562,0.15289256198347106,0.12190082644628099,0.5981404958677686
random,G4,2,uniform,44,0.2830578512396694,3,0.9270360989788754,-9.318836447736493e16,1.0,0.19083576690788132,0.19083576690788132,11.477272727272727,0.0,0.0,0.0,0.0
adbm,G1,2,lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
bodymassratio,G1,2,lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
lmatrix,G1,2,lognormal,47,0.21548211860570393,1,0.7828102727276207,2.7766099419591748,2.0,1.1538104745532176,1.0102309966360783,9.148936170212766,0.0,0.5577184246265279,1.5156179266636487,1.8474422815753735
niche,G1,2,lognormal,47,0.07514712539610684,5,0.9064443803178909,4.02962962962963,2.0,1.3434709753288983,0.7251035652541064,2.5531914893617023,0.10411951109099139,0.047532820280669984,0.11136260751471254,0.2747849705749208
pfim_metaweb,G1,2,lognormal,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,0.07650520597555455,0.19013128112267993,0.12992304210049796,0.9071978270710729
pfim_downsample,G1,2,lognormal,47,0.09280217292892712,4,0.8949729359936819,2.551297136607384,3.0,1.979426552766055,0.554269473870837,3.382978723404255,0.06066093254866455,0.09099139882299682,0.10457220461747398,0.7487550928021729
random,G1,2,lognormal,47,0.1511996378451788,4,0.931052404674796,4.482386995889351e16,1.0,0.35116449364531455,0.35116449364531455,6.127659574468085,0.0,0.0,0.0,0.0
adbm,G2,2,lognormal,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
bodymassratio,G2,2,lognormal,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
lmatrix,G2,2,lognormal,20,0.2375,1,0.8203662039786477,2.8205741626794256,2.0,0.984794736768823,1.1137387730194628,3.8,0.0,0.3025,0.8075,0.6625
niche,G2,2,lognormal,18,0.07407407407407407,2,0.946457021620658,2.5,2.0,1.1788578719900635,0.8911327886790068,0.3888888888888889,0.033950617283950615,0.006172839506172839,0.037037037037037035,0.05555555555555555
pfim_metaweb,G2,2,lognormal,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,0.1875,0.2275,0.0,0.415
pfim_downsample,G2,2,lognormal,20,0.1575,3,0.8310211662674636,3.235853605084375,2.0,1.5663614582526109,0.6372139035863581,2.2,0.155,0.1875,0.01,0.3975
random,G2,2,lognormal,20,0.18,4,0.9238086727273325,1.4631966467895647e18,1.0,0.4542056737009042,0.4542056737009042,2.65,0.0,0.0,0.0,0.0
adbm,G3,2,lognormal,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
bodymassratio,G3,2,lognormal,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
lmatrix,G3,2,lognormal,28,0.21045918367346939,1,0.7966079406253904,2.7998971193415643,2.0,1.0504972804685448,1.2064446201833001,4.928571428571429,0.0,0.30739795918367346,1.0778061224489797,0.8673469387755102
niche,G3,2,lognormal,27,0.20027434842249658,3,0.8433230991810984,3.753073642386843,3.0,0.9150182497895474,0.6224156987250797,4.444444444444445,0.37997256515775035,0.2085048010973937,0.3017832647462277,0.49657064471879286
pfim_metaweb,G3,2,lognormal,28,0.13010204081632654,3,0.7906103358501839,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,0.1364795918367347,0.20918367346938777,0.02295918367346939,0.45408163265306123
pfim_downsample,G3,2,lognormal,28,0.11479591836734694,3,0.8623685663258764,2.2246255446623096,2.0,1.7606375367729494,0.7301464610578731,2.25,0.11607142857142858,0.15051020408163265,0.02040816326530612,0.38392857142857145
random,G3,2,lognormal,28,0.2602040816326531,3,0.9236048086224721,8.258374347896133e16,1.0,0.29380278474500715,0.29380278474500715,6.321428571428571,0.0,0.0,0.0,0.0
adbm,G4,2,lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
bodymassratio,G4,2,lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
lmatrix,G4,2,lognormal,44,0.23140495867768596,1,0.7628843059886278,2.7744957983193275,2.0,1.1640684350789794,0.8989699386746598,9.204545454545455,0.0,0.6296487603305785,1.3631198347107438,1.9927685950413223
niche,G4,2,lognormal,43,0.11087074094104922,4,0.876856917501193,3.5972222222222223,2.0,1.1386576195112288,0.6086838423539579,3.7906976744186047,0.2222823147647377,0.13088155759870201,0.1519740400216333,0.37317468902109246
pfim_metaweb,G4,2,lognormal,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,0.1637396694214876,0.24431818181818182,0.14979338842975207,0.734504132231405
pfim_downsample,G4,2,lognormal,44,0.10692148760330579,3,0.9095213507273631,2.6631921013789253,3.0,1.6094243926287848,0.5987238761698216,3.727272727272727,0.1265495867768595,0.13429752066115702,0.11828512396694214,0.5878099173553719
random,G4,2,lognormal,44,0.2231404958677686,3,0.9251592342430184,8.423292675896291e16,1.0,0.3085199299325701,0.3085199299325701,8.840909090909092,0.0,0.0,0.0,0.0
adbm,G1,2,truncated_lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
bodymassratio,G1,2,truncated_lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
lmatrix,G1,2,truncated_lognormal,47,0.2064282480760525,1,0.790565124371893,2.872660974101813,2.0,1.1967791674185608,0.9855529124663166,8.72340425531915,0.0,0.4590312358533273,1.3911272068809417,1.8429153463105477
niche,G1,2,truncated_lognormal,46,0.11342155009451796,4,0.8880197201672201,5.0438271604938265,2.0,0.7968591895066747,0.5937378978623687,4.239130434782608,0.3379017013232514,0.08790170132325142,0.2443289224952741,0.31568998109640833
pfim_metaweb,G1,2,truncated_lognormal,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,0.07650520597555455,0.19013128112267993,0.12992304210049796,0.9071978270710729
pfim_downsample,G1,2,truncated_lognormal,47,0.10049796287913083,4,0.8799832775063058,2.23186116606158,3.0,1.8826160327568304,0.5437218694416722,3.74468085106383,0.05296514259846084,0.11136260751471254,0.10683567224988683,0.7709370755998189
random,G1,2,truncated_lognormal,47,0.17745586238116795,4,0.9318392730296509,7.295718450222512e16,1.0,0.34395080565404473,0.34395080565404473,7.361702127659575,0.0,0.0,0.0,0.0
adbm,G2,2,truncated_lognormal,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
bodymassratio,G2,2,truncated_lognormal,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
lmatrix,G2,2,truncated_lognormal,20,0.225,1,0.8161776819063801,2.9285714285714293,2.0,0.8076952828360021,1.270446806332047,3.55,0.0,0.2425,0.9275,0.465
niche,G2,2,truncated_lognormal,17,0.17993079584775087,3,0.87937890647592,3.5,2.0,0.9771568088050572,0.3557042560210368,2.1176470588235294,0.2041522491349481,0.1245674740484429,0.03460207612456748,0.23183391003460208
pfim_metaweb,G2,2,truncated_lognormal,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,0.1875,0.2275,0.0,0.415
pfim_downsample,G2,2,truncated_lognormal,20,0.17,3,0.8226365983548244,2.2044726107226102,2.0,1.4887424336914734,0.5677549264681597,2.45,0.1875,0.2275,0.0,0.415
random,G2,2,truncated_lognormal,20,0.185,5,0.9156329658491957,-5.267573995908558e16,1.0,0.3626056179729389,0.3626056179729389,2.75,0.0,0.0,0.0,0.0
adbm,G3,2,truncated_lognormal,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
bodymassratio,G3,2,truncated_lognormal,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
lmatrix,G3,2,truncated_lognormal,28,0.20280612244897958,1,0.8012995338187768,2.931972789115645,2.0,0.9081835855652397,1.2816319127267835,4.714285714285714,0.0,0.24744897959183673,1.1390306122448979,0.6849489795918368
niche,G3,2,truncated_lognormal,28,0.19005102040816327,4,0.8474941166789963,3.6533842866790267,2.0,1.1494063760371398,0.516676825462088,4.357142857142857,0.19642857142857142,0.22576530612244897,0.1211734693877551,0.5153061224489796
pfim_metaweb,G3,2,truncated_lognormal,28,0.13010204081632654,3,0.7906103358501839,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,0.1364795918367347,0.20918367346938777,0.02295918367346939,0.45408163265306123
pfim_downsample,G3,2,truncated_lognormal,28,0.1096938775510204,3,0.8600708571407726,2.195659513805522,2.0,1.798471887949012,0.7462825765307747,2.107142857142857,0.11862244897959184,0.13520408163265307,0.02295918367346939,0.37244897959183676
random,G3,2,truncated_lognormal,28,0.23979591836734693,3,0.9159753453334439,4.214063545681364e16,1.0,0.3002270991278968,0.3002270991278968,5.75,0.0,0.0,0.0,0.0
adbm,G4,2,truncated_lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
bodymassratio,G4,2,truncated_lognormal,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
lmatrix,G4,2,truncated_lognormal,44,0.23553719008264462,1,0.7794607426302829,2.8717543982249873,2.0,1.0785218732907813,0.9177799291127036,9.386363636363637,0.0,0.5759297520661157,1.53150826446281,1.9142561983471074
niche,G4,2,truncated_lognormal,42,0.08163265306122448,4,0.9205297116544179,4.00578683944943,3.0,0.9878153333449162,0.7031433489024064,2.4523809523809526,0.1536281179138322,0.03458049886621315,0.09410430839002268,0.15306122448979592
pfim_metaweb,G4,2,truncated_lognormal,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,0.1637396694214876,0.24431818181818182,0.14979338842975207,0.734504132231405
pfim_downsample,G4,2,truncated_lognormal,44,0.11002066115702479,4,0.8998241544176121,2.4387300750128325,3.0,1.5969664974363047,0.6236184006505289,3.8636363636363638,0.13171487603305784,0.15444214876033058,0.11518595041322315,0.5878099173553719
random,G4,2,truncated_lognormal,44,0.24793388429752067,3,0.9234550000506672,5.904196850784097e17,1.0,0.2598884177182252,0.2598884177182252,9.931818181818182,0.0,0.0,0.0,0.0
adbm,G1,3,uniform,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
bodymassratio,G1,3,uniform,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
lmatrix,G1,3,uniform,47,0.21186057039384337,2,0.7739559131635896,3.0045653141363804,2.0,1.2062115779484612,1.0112263960163563,8.97872340425532,0.057944771389769126,0.6238116794929832,1.3807152557718425,1.8270710728836577
niche,G1,3,uniform,47,0.14712539610683567,4,0.8692862286391447,4.02443688299852,2.0,0.9788943322506134,0.6185913106997786,5.9361702127659575,0.3721140787686736,0.25033952014486194,0.29425079221367134,0.568130375735627
pfim_metaweb,G1,3,uniform,47,0.11815301041195111,4,0.8315850490246237,2.1263668482285256,3.0,1.7514742960613416,0.5464685034798675,4.574468085106383,0.07650520597555455,0.19013128112267993,0.12992304210049796,0.9071978270710729
pfim_downsample,G1,3,uniform,47,0.09642372114078769,4,0.8926283713078157,2.5700557934278394,3.0,1.9119730997076037,0.49093374280531715,3.5531914893617023,0.0742417383431417,0.10230873698506111,0.0946129470348574,0.7415119963784518
random,G1,3,uniform,47,0.26256224535989137,3,0.9262368418606637,1.1236013791625211e17,1.0,0.2237009926338306,0.2237009926338306,11.361702127659575,0.0,0.0,0.0,0.0
adbm,G2,3,uniform,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
bodymassratio,G2,3,uniform,20,1.0,1,NaN,9.999999999999998,1.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0
lmatrix,G2,3,uniform,20,0.22,1,0.83845050982949,2.988888888888887,2.0,1.0386192192317807,1.1574596833843875,3.45,0.0,0.275,0.715,0.595
niche,G2,3,uniform,20,0.1125,3,0.8980716271709851,3.888888888888889,3.0,0.8012336167697753,0.9766607122479142,1.3,0.1175,0.055,0.1275,0.08
pfim_metaweb,G2,3,uniform,20,0.175,3,0.7922802242263642,2.1722756410256414,2.0,1.4846149779161804,0.5676567244564473,2.55,0.1875,0.2275,0.0,0.415
pfim_downsample,G2,3,uniform,20,0.155,3,0.8401427167539669,2.9654215976331373,2.0,1.6006324397688136,0.6357548567726964,2.15,0.135,0.175,0.005,0.38
random,G2,3,uniform,20,0.245,3,0.9166281273554436,9.343343678273765e16,1.0,0.4182428884065142,0.4182428884065142,3.95,0.0,0.0,0.0,0.0
adbm,G3,3,uniform,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
bodymassratio,G3,3,uniform,28,1.0,1,NaN,13.999999999999957,1.0,0.0,0.0,27.035714285714285,0.0,0.0,0.0,0.0
lmatrix,G3,3,uniform,28,0.20280612244897958,1,0.8194164642533903,2.935134310134309,2.0,1.039124779029534,1.2294890013562498,4.714285714285714,0.0,0.2767857142857143,1.0369897959183674,0.7971938775510204
niche,G3,3,uniform,27,0.1111111111111111,3,0.8754539919083455,3.2196969696969697,2.0,0.9198662110077998,0.8623164985025763,2.037037037037037,0.08367626886145405,0.05486968449931413,0.13991769547325103,0.15912208504801098
pfim_metaweb,G3,3,uniform,28,0.13010204081632654,3,0.7906103358501839,2.2574851527149327,2.0,1.6892443153121253,0.7096245515367301,2.6785714285714284,0.1364795918367347,0.20918367346938777,0.02295918367346939,0.45408163265306123
pfim_downsample,G3,3,uniform,28,0.11479591836734694,3,0.8402444711768324,2.6201242997198873,2.0,1.7687631528817607,0.7590333900710814,2.25,0.11352040816326531,0.16198979591836735,0.021683673469387755,0.39540816326530615
random,G3,3,uniform,28,0.17857142857142858,4,0.9320807790026582,4.635798395720443e16,1.0,0.3399346342395189,0.3399346342395189,4.035714285714286,0.0,0.0,0.0,0.0
adbm,G4,3,uniform,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
bodymassratio,G4,3,uniform,44,1.0,1,NaN,22.000000000000004,1.0,0.0,0.0,43.02272727272727,0.0,0.0,0.0,0.0
lmatrix,G4,3,uniform,44,0.22675619834710745,2,0.7862978469719815,3.044213245919233,3.0,1.1367235705637917,0.9383517920989,9.0,0.061466942148760334,0.637396694214876,1.3538223140495869,1.8088842975206612
niche,G4,3,uniform,44,0.08522727272727272,3,0.9048815137461893,3.864150072150072,2.0,0.918599090684116,0.7588921614178781,2.772727272727273,0.19008264462809918,0.0253099173553719,0.17510330578512398,0.21952479338842976
pfim_metaweb,G4,3,uniform,44,0.1368801652892562,3,0.8504460455213982,2.4519969691728654,3.0,1.4653071707061418,0.5932664067256673,5.045454545454546,0.1637396694214876,0.24431818181818182,0.14979338842975207,0.734504132231405
pfim_downsample,G4,3,uniform,44,0.10743801652892562,3,0.9058412921217001,2.9927026505517165,3.0,1.587186808490883,0.6024181809889364,3.75,0.15495867768595042,0.1322314049586777,0.10743801652892562,0.5552685950413223
random,G4,3,uniform,44,0.16632231404958678,3,0.9307585264438033,4.055903870999372e17,1.0,0.28840215568307825,0.28840215568307825,6.340909090909091,0.0,0.0,0.0,0.0
adbm,G1,3,lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
bodymassratio,G1,3,lognormal,47,1.0,1,NaN,23.500000000000057,1.0,0.0,0.0,46.02127659574468,0.0,0.0,0.0,0.0
